,precision,recall,f1-score,support
Slight,0.9829059829059829,0.6915993234354445,0.8119139547710977,10642.0
Serious,0.03532974427994617,0.4375,0.06537982565379825,240.0
Fatal,0.0045871559633027525,0.14285714285714285,0.008888888888888889,14.0
accuracy,0.6852973568281938,0.6852973568281938,0.6852973568281938,0.6852973568281938
macro avg,0.340940961049744,0.4239854887641958,0.29539422310459496,10896.0
weighted avg,0.9607772420058868,0.6852973568281938,0.7944386847719692,10896.0
