,precision,recall,f1-score,support
Slight,0.8894783377541998,0.8561702127659574,0.8725065047701648,3525.0
Serious,0.2199367088607595,0.2813765182186235,0.24689165186500886,494.0
Fatal,0.05405405405405406,0.046511627906976744,0.05,43.0
accuracy,0.7776957163958641,0.7776957163958641,0.7776957163958641,0.7776957163958641
macro avg,0.38782303355633774,0.3946861196305192,0.3897993855450579,4062.0
weighted avg,0.7992083207988906,0.7776957163958641,0.7877153878227833,4062.0
