,precision,recall,f1-score,support
Slight,0.8947669430940807,0.8781925343811395,0.8864022662889519,3563.0
Serious,0.21161048689138576,0.23839662447257384,0.2242063492063492,474.0
Fatal,0.0967741935483871,0.12,0.10714285714285714,25.0
accuracy,0.7988675529295913,0.7988675529295913,0.7988675529295913,0.7988675529295913
macro avg,0.4010505411779512,0.41219638628457106,0.40591715754605273,4062.0
weighted avg,0.8101372092243811,0.7988675529295913,0.8043337409502503,4062.0
