,precision,recall,f1-score,support
Fatal,0.897,0.951,0.923,42557.0
Serious,0.747,0.784,0.765,42558.0
Slight,0.838,0.746,0.789,42558.0
accuracy,0.827,0.827,0.827,0.827
macro avg,0.827,0.827,0.826,127673.0
weighted avg,0.827,0.827,0.826,127673.0
