,precision,recall,f1-score,support
Slight,0.832,0.748,0.788,32090.0
Serious,0.755,0.79,0.772,32090.0
Fatal,0.922,0.972,0.946,32090.0
accuracy,0.837,0.837,0.837,0.837
macro avg,0.836,0.837,0.836,96270.0
weighted avg,0.836,0.837,0.836,96270.0
