,precision,recall,f1-score,support
Slight,0.779,0.581,0.666,62286.0
Serious,0.536,0.667,0.594,62286.0
Fatal,0.726,0.733,0.729,62285.0
accuracy,0.66,0.66,0.66,0.66
macro avg,0.68,0.66,0.663,186857.0
weighted avg,0.68,0.66,0.663,186857.0
