,precision,recall,f1-score,support
Slight,0.605,0.843,0.705,32124.0
Serious,0.802,0.056,0.105,32124.0
Fatal,0.639,0.983,0.774,32124.0
accuracy,0.627,0.627,0.627,0.627
macro avg,0.682,0.627,0.528,96372.0
weighted avg,0.682,0.627,0.528,96372.0
