,precision,recall,f1-score,support
Slight,0.753,0.7,0.725,32124.0
Serious,0.639,0.648,0.644,32124.0
Fatal,0.822,0.867,0.844,32124.0
accuracy,0.739,0.739,0.739,0.739
macro avg,0.738,0.739,0.738,96372.0
weighted avg,0.738,0.739,0.738,96372.0
