,precision,recall,f1-score,support
Slight,0.995,0.98,0.988,664.0
Assistance,0.981,0.995,0.988,663.0
accuracy,0.988,0.988,0.988,0.988
macro avg,0.988,0.988,0.988,1327.0
weighted avg,0.988,0.988,0.988,1327.0
