,precision,recall,f1-score,support
Slight,0.5,0.0,0.0,32090.0
Serious,0.448,0.601,0.513,32090.0
Fatal,0.594,0.985,0.741,32090.0
accuracy,0.529,0.529,0.529,0.529
macro avg,0.514,0.529,0.418,96270.0
weighted avg,0.514,0.529,0.418,96270.0
