,precision,recall,f1-score,support
Slight,0.783,0.639,0.704,32090.0
Serious,0.526,0.788,0.631,32090.0
Fatal,0.904,0.619,0.735,32090.0
accuracy,0.682,0.682,0.682,0.682
macro avg,0.738,0.682,0.69,96270.0
weighted avg,0.738,0.682,0.69,96270.0
