,precision,recall,f1-score,support
Slight,0.69,0.732,0.711,13963.0
Serious,0.646,0.597,0.62,13962.0
Fatal,0.847,0.859,0.853,13963.0
accuracy,0.729,0.729,0.729,0.729
macro avg,0.728,0.729,0.728,41888.0
weighted avg,0.728,0.729,0.728,41888.0
