,precision,recall,f1-score,support
Serious,0.737,0.96,0.834,10518.0
Fatal,0.493,0.725,0.587,10518.0
Slight,0.876,0.198,0.323,10518.0
accuracy,0.628,0.628,0.628,0.628
macro avg,0.702,0.628,0.581,31554.0
weighted avg,0.702,0.628,0.581,31554.0
