,precision,recall,f1-score,support
Slight,0.67,0.744,0.705,41594.0
Serious,0.609,0.605,0.607,41594.0
Fatal,0.779,0.698,0.736,41594.0
accuracy,0.682,0.682,0.682,0.682
macro avg,0.686,0.682,0.683,124782.0
weighted avg,0.686,0.682,0.683,124782.0
