,precision,recall,f1-score,support
Fatal,0.912,0.661,0.766,14013.0
Serious,0.531,0.835,0.649,14012.0
Slight,0.788,0.554,0.65,14013.0
accuracy,0.683,0.683,0.683,0.683
macro avg,0.743,0.683,0.689,42038.0
weighted avg,0.743,0.683,0.689,42038.0
