,precision,recall,f1-score,support
Slight,0.951,0.961,0.956,2339.0
Assistance,0.961,0.951,0.956,2338.0
accuracy,0.956,0.956,0.956,0.956
macro avg,0.956,0.956,0.956,4677.0
weighted avg,0.956,0.956,0.956,4677.0
