,precision,recall,f1-score,support
Slight,0.792,0.578,0.668,32071.0
Serious,0.558,0.701,0.622,32070.0
Fatal,0.813,0.824,0.818,32070.0
accuracy,0.701,0.701,0.701,0.701
macro avg,0.721,0.701,0.703,96211.0
weighted avg,0.721,0.701,0.703,96211.0
