,precision,recall,f1-score,support
Slight,0.941620533467539,0.5240896358543418,0.6733849199208206,3570.0
Serious,0.16797642436149313,0.7450980392156863,0.27414829659318635,459.0
Fatal,0.02564102564102564,0.030303030303030304,0.027777777777777776,33.0
accuracy,0.5450516986706057,0.5450516986706057,0.5450516986706057,0.5450516986706057
macro avg,0.37841266115668587,0.43316356845768605,0.3251036647639282,4062.0
weighted avg,0.8467584040145725,0.5450516986706057,0.6230268091876585,4062.0
