,precision,recall,f1-score,support
Slight,0.9832635983263598,0.6203450551522579,0.760737614891034,10607.0
Serious,0.03543406732472792,0.5555555555555556,0.06661908160837497,252.0
Fatal,0.008547008547008548,0.1111111111111111,0.015873015873015876,18.0
accuracy,0.6180012871196102,0.6180012871196102,0.6180012871196102,0.6180012871196102
macro avg,0.34241489139936543,0.42900390727297494,0.2810765707908083,10877.0
weighted avg,0.9596911113880092,0.6180012871196102,0.7434235178817893,10877.0
