,precision,recall,f1-score,support
Slight,0.9338715878508266,0.6809643958508551,0.7876134889753568,3567.0
Serious,0.20871398453970486,0.6305732484076433,0.3136219640971489,471.0
Fatal,0.05263157894736842,0.08333333333333333,0.06451612903225808,24.0
accuracy,0.671590349581487,0.671590349581487,0.671590349581487,0.671590349581487
macro avg,0.39840571711263323,0.46495699253061057,0.3885838607015879,4062.0
weighted avg,0.8445808464984826,0.671590349581487,0.7283805138753394,4062.0
