,precision,recall,f1-score,support
Slight,0.8924731182795699,0.9299719887955182,0.9108367626886146,3570.0
Serious,0.25249169435215946,0.1623931623931624,0.19765929778933683,468.0
Fatal,0.04878048780487805,0.08333333333333333,0.061538461538461535,24.0
accuracy,0.8365337272279665,0.8365337272279665,0.8365337272279665,0.8365337272279665
macro avg,0.3979151001455358,0.3918994948406713,0.39001150733880435,4062.0
weighted avg,0.8137532931861624,0.8365337272279665,0.8236505950863334,4062.0
