,city,model,time
0,Cornwall,nb,0.0
0,Cornwall,knn,0.0
0,Cornwall,logistic_regression,0.01
0,Cornwall,svc,0.3
0,Cornwall,random_forest,0.36
0,Cornwall,mlp,2.26
0,Cornwall,convolution_2d,85.01
0,Cornwall,convolution_1d,254.54
