,city,model,time
0,Cornwall,nb,0.0
0,Cornwall,knn,0.0
0,Cornwall,svc,0.02
0,Cornwall,logistic_regression,0.02
0,Cornwall,random_forest,0.14
0,Cornwall,mlp,0.89
0,Cornwall,logistic_regression,35.0
0,Cornwall,convolution_1d,106.2
0,Cornwall,convolution_2d,334.15
