,city,model,time
0,Sheffield,nb,0.0
0,Sheffield,knn,0.0
0,Sheffield,logistic_regression,0.01
0,Sheffield,svc,0.12
0,Sheffield,random_forest,0.36
0,Sheffield,mlp,1.48
0,Sheffield,convolution_2d,59.76
0,Sheffield,convolution_1d,159.94
