,precision,recall,f1-score,support
Slight,0.9791189931350115,0.32219503012048195,0.4848441926345609,10624.0
Serious,0.026468602295746116,0.7340823970037453,0.051094890510948905,267.0
Fatal,0.0,0.0,0.0,10.0
accuracy,0.33198789101917253,0.33198789101917253,0.33198789101917253,0.33198789101917253
macro avg,0.33519586514358585,0.3520924757080757,0.1786463610485033,10901.0
weighted avg,0.9548873772937645,0.3319878910191726,0.47377552869608286,10901.0
