,precision,recall,f1-score,support
Slight,0.9794374393792434,0.9516539440203562,0.9653458247693706,10611.0
Serious,0.08487084870848709,0.18775510204081633,0.11689961880559085,245.0
Fatal,0.0,0.0,0.0,16.0
accuracy,0.9330389992641648,0.9330389992641648,0.9330389992641648,0.9330389992641648
macro avg,0.3547694293625769,0.3798030153537242,0.36074848119165387,10872.0
weighted avg,0.9578370150098171,0.9330389992641648,0.9448054592747572,10872.0
