,precision,recall,f1-score,support
Slight,0.9886288363877236,0.8421894103263425,0.9095525874765121,10633.0
Serious,0.07146845337800112,0.5638766519823789,0.12685827552031717,227.0
Fatal,0.037037037037037035,0.0625,0.046511627906976744,16.0
accuracy,0.835233541743288,0.835233541743288,0.835233541743288,0.835233541743288
macro avg,0.3657114422675872,0.4895220207695738,0.36097416363460205,10876.0
weighted avg,0.9680862770154528,0.835233541743288,0.8919468257840546,10876.0
