,precision,recall,f1-score,support
Slight,0.8895430333613681,0.8875524475524476,0.8885466255950715,3575.0
Serious,0.14930555555555555,0.09227467811158799,0.11405835543766579,466.0
Fatal,0.01932367149758454,0.19047619047619047,0.03508771929824561,21.0
accuracy,0.792712949286066,0.792712949286066,0.792712949286066,0.792712949286066
macro avg,0.3527240868048361,0.39010110538007536,0.3458975667769943,4062.0
weighted avg,0.800122730245502,0.792712949286066,0.7952836588482511,4062.0
