,precision,recall,f1-score,support
Serious,0.9508315256688359,0.36803806325216903,0.5306698950766747,3573.0
Slight,0.1470477623166604,0.85,0.25072138505931385,460.0
Fatal,0.05,0.034482758620689655,0.04081632653061224,29.0
accuracy,0.4202363367799114,0.4202363367799114,0.4202363367799114,0.4202363367799114
macro avg,0.3826264293284987,0.4175069406242862,0.27406920222220027,4062.0
weighted avg,0.8533759261153161,0.4202363367799114,0.4954699767862213,4062.0
