,precision,recall,f1-score,support
Slight,0.8801726326478801,0.9738764044943821,0.9246566208827844,3560.0
Serious,0.2159090909090909,0.03991596638655462,0.0673758865248227,476.0
Fatal,0.11428571428571428,0.15384615384615385,0.13114754098360656,26.0
accuracy,0.8591826686361398,0.8591826686361398,0.8591826686361398,0.8591826686361398
macro avg,0.40345581261422847,0.3892128415756968,0.3743933494637379,4062.0
weighted avg,0.7974295243896133,0.8591826686361398,0.8191182492353772,4062.0
