,precision,recall,f1-score,support
Slight,0.9089277703005832,0.5732880588568194,0.7031060211695297,3534.0
Serious,0.16970702045328911,0.614,0.26591598094413166,500.0
Fatal,0.041666666666666664,0.03571428571428571,0.03846153846153846,28.0
accuracy,0.5745937961595273,0.5745937961595273,0.5745937961595273,0.5745937961595273
macro avg,0.37343381914017965,0.40766744819036843,0.33582784685839995,4062.0
weighted avg,0.8119573897428785,0.5745937961595273,0.6447098947223305,4062.0
