,precision,recall,f1-score,support
Slight,0.9808883755119185,0.8787394167450612,0.9270083858482608,10630.0
Serious,0.06151288445552785,0.296,0.10185822436338611,250.0
Fatal,0.0058823529411764705,0.0625,0.01075268817204301,16.0
accuracy,0.8641703377386197,0.8641703377386197,0.8641703377386197,0.8641703377386197
macro avg,0.3494278709695409,0.41241313891502035,0.34653976612789666,10896.0
weighted avg,0.9583623137346398,0.8641703377386197,0.9067305195180444,10896.0
