,precision,recall,f1-score,support
Slight,0.386,0.045,0.08,64008.0
Serious,0.333,0.959,0.494,64007.0
Fatal,0.0,0.0,0.0,64008.0
accuracy,0.335,0.335,0.335,0.335
macro avg,0.24,0.335,0.191,192023.0
weighted avg,0.24,0.335,0.191,192023.0
