,precision,recall,f1-score,support
Slight,1.0,0.991,0.995,664.0
Assistance,0.991,1.0,0.995,663.0
accuracy,0.995,0.995,0.995,0.995
macro avg,0.996,0.995,0.995,1327.0
weighted avg,0.996,0.995,0.995,1327.0
