,precision,recall,f1-score,support
Slight,0.995,0.99,0.993,64008.0
Serious,0.991,0.994,0.992,64007.0
Fatal,0.998,1.0,0.999,64008.0
accuracy,0.995,0.995,0.995,0.995
macro avg,0.995,0.995,0.994,192023.0
weighted avg,0.995,0.995,0.994,192023.0
