,precision,recall,f1-score,support
Slight,0.807,0.735,0.769,13963.0
Serious,0.755,0.8,0.777,13962.0
Fatal,0.964,0.993,0.978,13963.0
accuracy,0.843,0.843,0.843,0.843
macro avg,0.842,0.843,0.841,41888.0
weighted avg,0.842,0.843,0.841,41888.0
