,precision,recall,f1-score,support
Slight,0.927,0.369,0.528,13963.0
Serious,0.595,0.937,0.728,13962.0
Fatal,0.956,0.983,0.969,13963.0
accuracy,0.763,0.763,0.763,0.763
macro avg,0.826,0.763,0.741,41888.0
weighted avg,0.826,0.763,0.741,41888.0
