,precision,recall,f1-score,support
Fatal,0.858,0.961,0.906,40596.0
Serious,0.732,0.503,0.597,40597.0
Slight,0.676,0.805,0.735,40597.0
accuracy,0.756,0.756,0.756,0.756
macro avg,0.755,0.756,0.746,121790.0
weighted avg,0.755,0.756,0.746,121790.0
