,precision,recall,f1-score,support
Slight,0.387,0.999,0.558,32124.0
Serious,1.0,0.0,0.0,32124.0
Fatal,0.996,0.418,0.589,32124.0
accuracy,0.472,0.472,0.472,0.472
macro avg,0.794,0.472,0.382,96372.0
weighted avg,0.794,0.472,0.382,96372.0
