,precision,recall,f1-score,support
Slight,0.994,0.987,0.991,55978.0
Assistance,0.987,0.994,0.991,55977.0
accuracy,0.991,0.991,0.991,0.991
macro avg,0.991,0.991,0.991,111955.0
weighted avg,0.991,0.991,0.991,111955.0
