,precision,recall,f1-score,support
Slight,0.84,0.47,0.602,32090.0
Serious,0.563,0.892,0.69,32090.0
Fatal,0.952,0.816,0.879,32090.0
accuracy,0.726,0.726,0.726,0.726
macro avg,0.785,0.726,0.724,96270.0
weighted avg,0.785,0.726,0.724,96270.0
