,precision,recall,f1-score,support
Slight,0.839,0.42,0.559,13963.0
Serious,0.577,0.897,0.703,13962.0
Fatal,0.964,0.912,0.937,13963.0
accuracy,0.743,0.743,0.743,0.743
macro avg,0.793,0.743,0.733,41888.0
weighted avg,0.793,0.743,0.733,41888.0
