,precision,recall,f1-score,support
Slight,0.996,0.974,0.985,64008.0
Serious,0.976,0.993,0.985,64007.0
Fatal,0.996,1.0,0.998,64008.0
accuracy,0.989,0.989,0.989,0.989
macro avg,0.989,0.989,0.989,192023.0
weighted avg,0.989,0.989,0.989,192023.0
