,precision,recall,f1-score,support
Slight,0.69,0.819,0.749,62286.0
Serious,0.739,0.597,0.66,62286.0
Fatal,0.922,0.927,0.924,62285.0
accuracy,0.781,0.781,0.781,0.781
macro avg,0.783,0.781,0.778,186857.0
weighted avg,0.783,0.781,0.778,186857.0
