,precision,recall,f1-score,support
Slight,0.993,0.99,0.991,64008.0
Serious,0.99,0.991,0.991,64007.0
Fatal,0.998,0.999,0.998,64008.0
accuracy,0.993,0.993,0.993,0.993
macro avg,0.993,0.993,0.993,192023.0
weighted avg,0.993,0.993,0.993,192023.0
