,precision,recall,f1-score,support
Serious,0.884,0.997,0.937,10518.0
Fatal,0.637,0.701,0.668,10518.0
Slight,0.741,0.572,0.646,10518.0
accuracy,0.757,0.757,0.757,0.757
macro avg,0.754,0.757,0.75,31554.0
weighted avg,0.754,0.757,0.75,31554.0
