,precision,recall,f1-score,support
Slight,0.998,0.997,0.998,2339.0
Assistance,0.997,0.998,0.998,2338.0
accuracy,0.998,0.998,0.998,0.998
macro avg,0.998,0.998,0.998,4677.0
weighted avg,0.998,0.998,0.998,4677.0
