,precision,recall,f1-score,support
Slight,0.989,0.984,0.987,64034.0
Assistance,0.984,0.989,0.987,64033.0
accuracy,0.987,0.987,0.987,0.987
macro avg,0.987,0.987,0.987,128067.0
weighted avg,0.987,0.987,0.987,128067.0
