,precision,recall,f1-score,support
Slight,0.586,0.538,0.561,13963.0
Serious,0.546,0.587,0.566,13962.0
Fatal,0.803,0.809,0.806,13963.0
accuracy,0.645,0.645,0.645,0.645
macro avg,0.645,0.645,0.645,41888.0
weighted avg,0.645,0.645,0.645,41888.0
