,precision,recall,f1-score,support
Slight,0.996,0.966,0.981,63868.0
Serious,0.969,0.993,0.981,63868.0
Fatal,0.996,1.0,0.998,63867.0
accuracy,0.987,0.987,0.987,0.987
macro avg,0.987,0.987,0.987,191603.0
weighted avg,0.987,0.987,0.987,191603.0
