,precision,recall,f1-score,support
Slight,0.981,0.893,0.935,64008.0
Serious,0.905,0.978,0.94,64007.0
Fatal,0.99,0.999,0.995,64008.0
accuracy,0.957,0.957,0.957,0.957
macro avg,0.959,0.957,0.957,192023.0
weighted avg,0.959,0.957,0.957,192023.0
