,precision,recall,f1-score,support
Slight,0.0,0.0,0.0,10623.0
Serious,0.023770190895741557,1.0,0.04643657552666966,259.0
Fatal,0.0,0.0,0.0,14.0
accuracy,0.023770190895741557,0.023770190895741557,0.023770190895741557,0.023770190895741557
macro avg,0.007923396965247185,0.3333333333333333,0.015478858508889887,10896.0
weighted avg,0.0005650219752199948,0.023770190895741557,0.0011038062648134584,10896.0
