,precision,recall,f1-score,support
Slight,0.8778926637124569,1.0,0.934976402726796,3566.0
Serious,0.0,0.0,0.0,469.0
Fatal,0.0,0.0,0.0,27.0
accuracy,0.8778926637124569,0.8778926637124569,0.8778926637124569,0.8778926637124569
macro avg,0.2926308879041523,0.3333333333333333,0.311658800908932,4062.0
weighted avg,0.7706955290001529,0.8778926637124569,0.8208089246981178,4062.0
