,precision,recall,f1-score,support
Slight,0.9541436464088398,0.48483997754070746,0.6429635145197319,3562.0
Serious,0.17102888086642598,0.8133047210300429,0.2826249067859806,466.0
Fatal,0.027777777777777776,0.029411764705882353,0.02857142857142857,34.0
accuracy,0.5187099950763171,0.5187099950763171,0.5187099950763171,0.5187099950763171
macro avg,0.38431676835101447,0.44251882109221086,0.31805328329238036,4062.0
weighted avg,0.8565493775077514,0.5187099950763171,0.5964821944492812,4062.0
