,Easting,Northing,1st Road Class,Accident Time,Number of Vehicles,Road Surface,Speed Limit,Lighting Conditions,Weather Conditions,dia_semana,semana_en_año,Type of Vehicle,Age of Vehicle,First Point of Impact,Casualty Class,Sex of Casualty,Age of Casualty,Casualty Severity,longitude,latitude
3530,405690,281970,3,2,3,2,30,3,8,1,17,9,13,2,1,2,3,Slight,-1.91774,52.435645
10123,405690,281980,3,1,2,1,30,1,1,4,2,13,8,2,1,1,3,Slight,-1.91774,52.435735
10124,405690,281980,3,1,2,1,30,1,1,4,2,13,2,3,1,1,3,Slight,-1.91774,52.435735
47935,405690,281970,3,2,2,1,30,3,1,3,10,3,14,2,1,1,3,Assistance,-1.91774,52.435645
57860,405690,281980,3,2,2,1,30,3,8,4,38,9,14,2,1,2,2,Slight,-1.917741,52.435736
57861,405690,281980,3,2,2,1,30,3,8,4,38,9,9,2,1,2,2,Slight,-1.917741,52.435736
57862,405690,281980,3,2,2,1,30,3,8,4,38,9,14,2,1,1,3,Slight,-1.917741,52.435736
57863,405690,281980,3,2,2,1,30,3,8,4,38,9,9,2,1,1,3,Slight,-1.917741,52.435736
33835,402050,282000,6,2,1,1,30,3,1,7,50,4,6,2,1,1,1,Assistance,-1.971283,52.43594
33836,402050,282000,6,2,1,1,30,3,1,7,50,4,6,2,2,1,2,Slight,-1.971283,52.43594
75917,399895,282004,6,1,5,1,30,1,1,6,17,7,13,2,1,1,2,Assistance,-2.002965,52.436025
75917,399895,282004,6,1,5,1,30,1,1,6,17,7,13,2,1,1,2,Assistance,-2.002965,52.436025
75956,399378,282035,6,1,1,1,30,1,1,1,28,2,5,4,3,1,1,Assistance,-2.01057,52.436303
10566,401710,282040,4,1,2,2,40,1,2,3,16,9,15,2,1,2,3,Slight,-1.976284,52.436301
10567,401710,282040,4,1,2,2,40,1,2,3,16,9,12,2,1,2,3,Slight,-1.976284,52.436301
33094,401710,282040,4,2,2,1,30,1,1,3,33,9,4,3,1,2,3,Slight,-1.976284,52.436301
33095,401710,282040,4,2,2,1,30,1,1,3,33,9,6,2,1,2,3,Slight,-1.976284,52.436301
38164,401710,282040,4,1,2,1,40,1,1,5,20,4,10,4,1,1,2,Assistance,-1.976284,52.436301
38165,401710,282040,4,1,2,1,40,1,1,5,20,4,6,2,1,1,2,Assistance,-1.976284,52.436301
38756,401710,282040,4,1,2,2,40,1,4,4,44,9,7,4,1,2,3,Slight,-1.976284,52.436301
38757,401710,282040,4,1,2,2,40,1,4,4,44,9,11,2,1,2,3,Slight,-1.976284,52.436301
38758,401710,282040,4,1,2,2,40,1,4,4,44,9,7,4,1,2,3,Assistance,-1.976284,52.436301
38759,401710,282040,4,1,2,2,40,1,4,4,44,9,11,2,1,2,3,Assistance,-1.976284,52.436301
48824,401710,282040,4,1,2,2,30,1,2,1,52,3,8,5,1,1,3,Slight,-1.976284,52.436301
42879,399620,282070,6,1,1,1,30,1,1,1,9,2,1,3,3,1,1,Assistance,-2.007028,52.436573
42879,399620,282070,6,1,1,1,30,1,1,1,9,2,1,3,3,1,1,Assistance,-2.007028,52.436573
48136,400090,282100,6,1,1,2,30,1,2,5,17,2,15,2,3,1,1,Assistance,-2.000114,52.436843
26636,400790,282110,6,1,1,2,30,1,8,6,46,4,4,4,1,1,1,Assistance,-1.989817,52.436932
57815,400060,282130,6,1,1,1,30,1,1,5,40,2,5,5,3,2,1,Assistance,-2.000556,52.437113
73320,400058,282133,6,1,2,1,30,3,1,2,6,9,11,2,1,2,3,Slight,-2.000567,52.437185
73321,400058,282133,6,1,2,1,30,3,1,2,6,9,9,4,1,2,3,Slight,-2.000567,52.437185
25214,400050,282140,6,1,1,2,30,1,8,2,10,2,3,5,3,1,1,Slight,-2.000703,52.437202
26063,400040,282150,6,2,2,1,30,1,1,4,31,3,3,5,1,1,3,Assistance,-2.00085,52.437292
43034,400040,282150,6,2,2,2,30,3,2,3,9,9,3,2,1,1,3,Slight,-2.00085,52.437292
43035,400040,282150,6,2,2,2,30,3,2,3,9,9,15,2,1,1,3,Slight,-2.00085,52.437292
53297,400050,282140,6,1,2,2,30,3,1,3,51,5,16,2,1,1,2,Slight,-2.000703,52.437203
53298,400050,282140,6,1,2,2,30,3,1,3,51,5,11,5,1,1,2,Slight,-2.000703,52.437203
57885,400040,282150,6,1,2,1,30,1,1,6,39,9,7,4,1,1,2,Slight,-2.00085,52.437293
67628,400161,282167,6,1,1,1,30,1,4,1,2,2,3,2,3,2,1,Assistance,-1.99907,52.437445
11927,402220,282180,6,1,1,1,30,1,4,5,46,2,12,4,3,2,4,Assistance,-1.968781,52.437558
11305,399990,282200,6,1,2,1,30,1,1,5,36,9,10,5,2,1,3,Assistance,-2.001585,52.437742
11306,399990,282200,6,1,2,1,30,1,1,5,36,9,7,2,2,1,3,Assistance,-2.001585,52.437742
63787,401700,282220,4,2,1,2,40,1,5,2,23,9,7,2,1,1,4,Assistance,-1.97642,52.43795
19385,401880,282230,6,2,2,2,30,3,2,5,48,9,16,2,1,2,2,Slight,-1.973783,52.438008
19386,401880,282230,6,2,2,2,30,3,2,5,48,9,3,3,1,2,2,Slight,-1.973783,52.438008
19426,401880,282230,6,1,2,1,30,1,1,4,49,5,3,2,1,2,3,Slight,-1.973783,52.438008
19427,401880,282230,6,1,2,1,30,1,1,4,49,5,3,3,1,2,3,Slight,-1.973783,52.438008
43337,401880,282230,6,1,2,1,30,1,1,1,30,3,3,2,1,1,4,Assistance,-1.973783,52.438008
82749,401879,282227,6,1,2,2,30,1,1,1,52,3,0,2,1,1,3,Slight,-1.973781,52.438027
43583,399910,282250,6,2,1,2,30,3,2,7,40,9,7,2,1,1,2,Assistance,-2.002762,52.438191
43584,399910,282250,6,2,1,2,30,3,2,7,40,9,7,2,2,2,2,Assistance,-2.002762,52.438191
43585,399910,282250,6,2,1,2,30,3,2,7,40,9,7,2,2,1,2,Assistance,-2.002762,52.438191
10097,400500,282270,6,2,1,2,30,3,4,2,2,2,10,2,3,1,2,Assistance,-1.994083,52.438371
19563,411310,282290,3,1,1,1,40,1,1,1,48,5,0,2,1,1,3,Slight,-1.835062,52.438436
19564,411310,282290,3,1,1,1,40,1,1,1,48,2,0,2,3,1,3,Assistance,-1.835062,52.438436
69625,405782,282298,3,2,1,1,30,5,8,3,11,2,8,5,3,2,2,Assistance,-1.916382,52.438594
3119,405800,282320,3,1,2,1,30,3,1,1,6,9,6,4,1,2,3,Slight,-1.916116,52.438791
3120,405800,282320,3,1,2,1,30,3,1,1,6,9,8,2,1,2,3,Slight,-1.916116,52.438791
10839,405800,282320,6,1,3,2,30,1,2,1,22,9,4,2,2,2,3,Slight,-1.916116,52.438791
10840,405800,282320,6,1,3,2,30,1,2,1,22,9,3,3,2,2,3,Slight,-1.916116,52.438791
10841,405800,282320,6,1,3,2,30,1,2,1,22,9,6,2,2,2,3,Slight,-1.916116,52.438791
10842,405800,282320,6,1,3,2,30,1,2,1,22,9,4,2,2,1,1,Slight,-1.916116,52.438791
10843,405800,282320,6,1,3,2,30,1,2,1,22,9,3,3,2,1,1,Slight,-1.916116,52.438791
10844,405800,282320,6,1,3,2,30,1,2,1,22,9,6,2,2,1,1,Slight,-1.916116,52.438791
10862,405800,282320,3,1,1,1,30,1,1,1,19,2,3,3,3,1,3,Assistance,-1.916116,52.438791
18733,405800,282320,3,1,2,2,30,1,8,7,33,7,11,2,1,1,2,Slight,-1.916116,52.438791
18734,405800,282320,3,1,2,2,30,1,8,7,33,7,12,3,1,1,2,Slight,-1.916116,52.438791
32587,405800,282310,3,2,3,1,30,1,1,1,23,9,4,2,1,1,3,Slight,-1.916117,52.438701
32588,405800,282310,3,2,3,1,30,1,1,1,23,9,14,3,1,1,3,Slight,-1.916117,52.438701
32589,405800,282310,3,2,3,1,30,1,1,1,23,9,12,4,1,1,3,Slight,-1.916117,52.438701
32590,405800,282310,3,2,3,1,30,1,1,1,23,9,4,2,1,2,3,Slight,-1.916117,52.438701
32591,405800,282310,3,2,3,1,30,1,1,1,23,9,14,3,1,2,3,Slight,-1.916117,52.438701
32592,405800,282310,3,2,3,1,30,1,1,1,23,9,12,4,1,2,3,Slight,-1.916117,52.438701
32593,405800,282310,3,2,3,1,30,1,1,1,23,9,4,2,2,1,3,Slight,-1.916117,52.438701
32594,405800,282310,3,2,3,1,30,1,1,1,23,9,14,3,2,1,3,Slight,-1.916117,52.438701
32595,405800,282310,3,2,3,1,30,1,1,1,23,9,12,4,2,1,3,Slight,-1.916117,52.438701
63492,405800,282320,3,1,2,1,30,1,1,2,5,7,18,3,1,1,3,Assistance,-1.916107,52.438821
63493,405800,282320,3,1,2,1,30,1,1,2,5,7,3,2,1,1,3,Assistance,-1.916107,52.438821
70061,405799,282316,3,1,2,1,30,1,1,5,25,9,9,4,2,1,2,Slight,-1.916132,52.438755
70062,405799,282316,3,1,2,1,30,1,1,5,25,9,5,5,2,1,2,Slight,-1.916132,52.438755
70063,405799,282316,3,1,2,1,30,1,1,5,25,9,9,4,1,1,2,Slight,-1.916132,52.438755
70064,405799,282316,3,1,2,1,30,1,1,5,25,9,5,5,1,1,2,Slight,-1.916132,52.438755
47785,399430,282330,6,1,2,1,30,1,1,5,2,5,5,5,1,1,1,Assistance,-2.009823,52.43891
53804,408660,282350,6,2,2,1,30,3,1,3,22,9,12,4,1,1,3,Assistance,-1.874044,52.439024
53805,408660,282350,6,2,2,1,30,3,1,3,22,9,1,4,1,1,3,Assistance,-1.874044,52.439024
53806,408660,282350,6,2,2,1,30,3,1,3,22,9,12,4,2,1,3,Slight,-1.874044,52.439024
53807,408660,282350,6,2,2,1,30,3,1,3,22,9,1,4,2,1,3,Slight,-1.874044,52.439024
18300,400620,282370,6,1,2,1,30,1,1,6,22,9,13,2,1,1,4,Assistance,-1.992318,52.43927
18301,400620,282370,6,1,2,1,30,1,1,6,22,9,5,2,1,1,4,Assistance,-1.992318,52.43927
25342,400620,282370,6,2,2,1,30,3,1,5,12,9,8,2,1,1,3,Slight,-1.992318,52.43927
25343,400620,282370,6,2,2,1,30,3,1,5,12,9,5,4,1,1,3,Slight,-1.992318,52.43927
25344,400620,282370,6,2,2,1,30,3,1,5,12,9,8,2,2,1,3,Slight,-1.992318,52.43927
25345,400620,282370,6,2,2,1,30,3,1,5,12,9,5,4,2,1,3,Slight,-1.992318,52.43927
43703,401610,282380,4,1,2,1,40,1,1,4,48,5,4,2,1,1,2,Slight,-1.977754,52.439358
43704,401610,282380,4,1,2,1,40,1,1,4,48,5,2,5,1,1,2,Slight,-1.977754,52.439358
62747,401606,282376,6,1,2,2,40,1,2,3,52,9,11,2,2,2,3,Slight,-1.977802,52.439352
62748,401606,282376,6,1,2,2,40,1,2,3,52,9,11,2,1,2,4,Slight,-1.977802,52.439352
62749,401606,282376,6,1,2,2,40,1,2,3,52,9,11,2,2,1,4,Assistance,-1.977802,52.439352
80958,404152,282393,3,1,1,1,30,1,1,6,32,2,9,2,3,2,3,Assistance,-1.940343,52.439507
48549,403550,282420,6,1,1,1,30,1,1,7,38,9,20,2,1,1,3,Assistance,-1.949214,52.439708
42742,404190,282430,3,2,2,4,30,3,8,4,1,5,4,2,1,1,3,Assistance,-1.939799,52.439794
42743,404190,282430,3,2,2,4,30,3,8,4,1,5,9,5,1,1,3,Assistance,-1.939799,52.439794
63674,403600,282460,6,1,1,1,30,1,1,4,18,9,8,2,2,2,1,Assistance,-1.948468,52.440099
63675,403600,282460,6,1,1,1,30,1,1,4,18,9,8,2,2,2,3,Assistance,-1.948468,52.440099
63676,403600,282460,6,1,1,1,30,1,1,4,18,9,8,2,2,2,2,Slight,-1.948468,52.440099
63677,403600,282460,6,1,1,1,30,1,1,4,18,9,8,2,1,2,2,Assistance,-1.948468,52.440099
25199,410390,282470,3,1,2,1,30,1,1,5,7,9,13,5,1,2,3,Slight,-1.84859,52.440072
25200,410390,282470,3,1,2,1,30,1,1,5,7,9,13,5,2,2,1,Slight,-1.84859,52.440072
25201,410390,282470,3,1,2,1,30,1,1,5,7,9,13,5,2,1,1,Slight,-1.84859,52.440072
26530,410390,282470,3,1,2,1,30,1,1,2,36,9,10,2,1,1,3,Slight,-1.84859,52.440072
26531,410390,282470,3,1,2,1,30,1,1,2,36,9,5,4,1,1,3,Slight,-1.84859,52.440072
54549,410390,282470,3,1,2,2,30,3,2,5,43,3,5,2,1,1,3,Assistance,-1.848591,52.440072
69454,403132,282493,6,2,2,2,30,3,8,2,15,7,23,2,1,1,2,Assistance,-1.955363,52.440368
69455,403132,282493,6,2,2,2,30,3,8,2,15,7,2,2,1,1,2,Assistance,-1.955363,52.440368
54582,401570,282500,4,2,1,2,30,3,2,1,44,2,9,2,3,1,3,Assistance,-1.978342,52.440437
83096,399442,282519,6,2,2,2,30,3,8,3,45,9,9,2,1,1,2,Assistance,-2.009629,52.440654
83097,399442,282519,6,2,2,2,30,3,8,3,45,9,1,1,1,1,2,Assistance,-2.009629,52.440654
83098,399442,282519,6,2,2,2,30,3,8,3,45,9,9,2,2,1,2,Slight,-2.009629,52.440654
83099,399442,282519,6,2,2,2,30,3,8,3,45,9,1,1,2,1,2,Slight,-2.009629,52.440654
3549,410390,282530,6,1,1,1,30,1,1,4,20,2,16,2,3,1,1,Assistance,-1.848588,52.440611
63788,402320,282560,6,1,1,1,30,1,1,5,20,2,5,2,3,1,1,Assistance,-1.967297,52.441004
75378,404202,282581,3,1,1,1,30,1,1,6,30,2,0,2,3,1,4,Assistance,-1.939605,52.441197
3705,401530,282610,4,2,2,1,40,3,1,4,21,7,8,4,1,1,3,Slight,-1.97893,52.441426
3706,401530,282610,4,2,2,1,40,3,1,4,21,7,1,5,1,1,3,Slight,-1.97893,52.441426
63474,401530,282610,4,2,1,1,40,3,1,1,5,2,2,2,3,2,1,Assistance,-1.978919,52.441456
72710,400558,282619,6,1,1,2,30,1,1,3,52,2,13,2,3,1,1,Assistance,-1.99323,52.441509
32828,400450,282640,6,2,4,1,30,3,1,7,28,9,5,3,1,1,2,Assistance,-1.994818,52.441697
32829,400450,282640,6,2,4,1,30,3,1,7,28,9,8,4,1,1,2,Assistance,-1.994818,52.441697
32830,400450,282640,6,2,4,1,30,3,1,7,28,9,0,3,1,1,2,Assistance,-1.994818,52.441697
74001,400391,282661,6,1,2,1,30,1,1,5,15,3,16,2,1,1,3,Assistance,-1.995669,52.441931
47909,404850,282670,6,1,2,1,30,1,1,2,9,9,9,4,1,2,3,Slight,-1.930087,52.441946
47910,404850,282670,6,1,2,1,30,1,1,2,9,9,12,2,1,2,3,Slight,-1.930087,52.441946
48684,404850,282670,6,1,2,2,30,1,8,2,46,3,8,2,1,1,2,Assistance,-1.930087,52.441946
64460,404850,282670,6,1,2,2,30,1,4,5,45,3,4,2,1,1,1,Slight,-1.930077,52.441977
68114,404330,282697,6,1,1,1,30,1,1,1,6,2,11,2,3,2,1,Slight,-1.937737,52.442194
72825,404329,282694,3,2,2,2,30,3,1,6,52,9,7,4,1,1,2,Slight,-1.937752,52.442167
72826,404329,282694,3,2,2,2,30,3,1,6,52,9,7,4,1,1,1,Slight,-1.937752,52.442167
72827,404329,282694,3,2,2,2,30,3,1,6,52,9,7,4,2,1,3,Slight,-1.937752,52.442167
85835,404326,282686,4,2,4,1,30,3,1,1,23,9,1,2,1,1,2,Slight,-1.937779,52.44214
85836,404326,282686,4,2,4,1,30,3,1,1,23,9,2,1,1,1,2,Slight,-1.937779,52.44214
85837,404326,282686,4,2,4,1,30,3,1,1,23,9,1,1,1,1,2,Slight,-1.937779,52.44214
85838,404326,282686,4,2,4,1,30,3,1,1,23,20,1,2,1,1,3,Assistance,-1.937779,52.44214
85839,404326,282686,4,2,4,1,30,3,1,1,23,20,2,1,1,1,3,Assistance,-1.937779,52.44214
85840,404326,282686,4,2,4,1,30,3,1,1,23,20,1,1,1,1,3,Assistance,-1.937779,52.44214
43762,400240,282710,6,2,2,1,30,3,1,2,50,3,3,2,1,2,3,Slight,-1.997908,52.442327
57538,400240,282710,6,2,2,1,30,1,1,4,24,6,2,2,1,1,2,Slight,-1.997908,52.442327
63686,400240,282710,6,2,2,1,30,3,1,4,18,7,5,5,1,1,2,Assistance,-1.997896,52.442357
63687,400240,282710,6,2,2,1,30,3,1,4,18,7,17,4,1,1,2,Assistance,-1.997896,52.442357
87361,404347,282724,4,2,1,1,30,1,8,5,50,2,1,2,3,1,2,Assistance,-1.93747,52.442481
87361,404347,282724,4,2,1,1,30,1,8,5,50,2,1,2,3,1,2,Assistance,-1.93747,52.442481
26376,400150,282740,6,1,2,1,30,1,1,1,40,7,10,2,1,1,2,Assistance,-1.999232,52.442596
26377,400150,282740,6,1,2,1,30,1,1,1,40,7,5,4,1,1,2,Assistance,-1.999232,52.442596
4561,401560,282760,4,2,1,2,30,3,2,7,43,2,5,2,3,1,3,Assistance,-1.978488,52.442774
10367,404010,282770,6,1,2,2,30,1,2,2,10,13,4,3,1,1,3,Slight,-1.942443,52.442852
18131,404010,282770,6,1,2,1,30,1,1,3,17,3,2,5,1,1,3,Slight,-1.942443,52.442852
43769,404010,282770,3,1,2,2,30,1,2,5,49,3,1,2,1,1,3,Assistance,-1.942443,52.442852
57902,404010,282780,3,1,2,2,30,1,1,1,41,3,10,5,1,1,3,Slight,-1.942444,52.442942
64028,404010,282770,6,1,2,1,30,1,1,6,29,8,5,2,2,1,3,Slight,-1.942433,52.442883
64029,404010,282770,6,1,2,1,30,1,1,6,29,8,6,3,2,1,3,Slight,-1.942433,52.442883
64030,404010,282770,6,1,2,1,30,1,1,6,29,8,5,2,2,2,1,Slight,-1.942433,52.442883
64031,404010,282770,6,1,2,1,30,1,1,6,29,8,6,3,2,2,1,Slight,-1.942433,52.442883
71591,404011,282769,3,1,2,1,30,1,1,5,38,3,3,4,1,1,3,Slight,-1.942429,52.442843
71591,404011,282769,3,1,2,1,30,1,1,5,38,3,3,4,1,1,3,Slight,-1.942429,52.442843
42957,404680,282790,6,1,2,1,30,1,1,4,11,3,3,4,1,1,2,Assistance,-1.932586,52.443027
63592,399910,282810,6,2,1,1,30,3,1,6,9,2,9,2,3,2,3,Assistance,-2.002751,52.443256
80211,399815,282828,6,1,2,1,30,1,1,5,24,5,1,2,1,1,2,Assistance,-2.004143,52.443433
80212,399815,282828,6,1,2,1,30,1,1,5,24,5,6,4,1,1,2,Assistance,-2.004143,52.443433
64018,401740,282840,6,1,2,1,30,1,1,7,28,5,7,2,1,1,1,Assistance,-1.975828,52.443523
64019,401740,282840,6,1,2,1,30,1,1,7,28,5,8,2,1,1,1,Assistance,-1.975828,52.443523
58182,409670,282860,6,1,1,2,30,1,1,3,2,2,6,2,3,1,3,Assistance,-1.859171,52.443592
19009,399590,282880,6,1,2,2,30,3,1,4,41,3,10,2,1,1,3,Assistance,-2.007471,52.443855
43778,399590,282880,6,1,2,1,30,1,1,3,44,9,0,5,1,2,3,Slight,-2.007471,52.443855
43779,399590,282880,6,1,2,1,30,1,1,3,44,9,13,2,1,2,3,Slight,-2.007471,52.443855
53039,399590,282880,6,1,2,1,30,1,1,4,41,9,11,2,1,1,3,Slight,-2.007471,52.443855
53040,399590,282880,6,1,2,1,30,1,1,4,41,9,1,3,1,1,3,Slight,-2.007471,52.443855
53117,399590,282880,6,1,2,2,30,1,2,5,33,9,12,2,1,1,3,Slight,-2.007471,52.443855
84609,399589,282876,6,2,2,1,30,3,1,3,7,9,6,2,2,2,4,Slight,-2.007468,52.443864
84610,399589,282876,6,2,2,1,30,3,1,3,7,9,9,4,2,2,4,Slight,-2.007468,52.443864
69362,402143,282896,6,2,3,1,30,3,1,7,14,13,8,2,1,1,3,Assistance,-1.96991,52.443995
69363,402143,282896,6,2,3,1,30,3,1,7,14,13,21,5,1,1,3,Assistance,-1.96991,52.443995
69364,402143,282896,6,2,3,1,30,3,1,7,14,13,18,5,1,1,3,Assistance,-1.96991,52.443995
85019,399394,282911,6,2,1,1,30,3,1,1,15,9,12,2,1,1,2,Assistance,-2.010337,52.444179
25590,407490,282920,3,1,2,1,30,1,1,1,20,5,14,2,1,1,3,Slight,-1.891242,52.444164
25591,407490,282920,3,1,2,1,30,1,1,1,20,5,0,5,1,1,3,Slight,-1.891242,52.444164
44212,407490,282920,3,1,2,1,30,1,1,1,13,9,13,2,1,2,2,Slight,-1.891242,52.444164
44213,407490,282920,3,1,2,1,30,1,1,1,13,9,4,3,1,2,2,Slight,-1.891242,52.444164
49816,407490,282920,3,1,2,2,30,1,1,2,40,7,10,2,1,1,2,Assistance,-1.891242,52.444165
49817,407490,282920,3,1,2,2,30,1,1,2,40,7,12,2,1,1,2,Assistance,-1.891242,52.444165
49818,407490,282920,3,1,2,2,30,1,1,2,40,7,10,2,2,1,2,Slight,-1.891242,52.444165
49819,407490,282920,3,1,2,2,30,1,1,2,40,7,12,2,2,1,2,Slight,-1.891242,52.444165
38398,401460,282950,6,1,3,1,30,1,1,6,29,9,12,2,1,1,3,Slight,-1.979958,52.444483
38399,401460,282950,6,1,3,1,30,1,1,6,29,9,6,3,1,1,3,Slight,-1.979958,52.444483
38400,401460,282950,6,1,3,1,30,1,1,6,29,9,9,3,1,1,3,Slight,-1.979958,52.444483
53303,401460,282950,6,2,2,1,30,3,1,7,46,9,9,2,1,2,3,Slight,-1.979959,52.444483
53304,401460,282950,6,2,2,1,30,3,1,7,46,9,2,1,1,2,3,Slight,-1.979959,52.444483
53305,401460,282950,6,2,2,1,30,3,1,7,46,2,9,2,3,2,3,Assistance,-1.979959,52.444483
53306,401460,282950,6,2,2,1,30,3,1,7,46,2,2,1,3,2,3,Assistance,-1.979959,52.444483
53307,401460,282950,6,2,2,1,30,3,1,7,46,9,9,2,2,2,1,Slight,-1.979959,52.444483
53308,401460,282950,6,2,2,1,30,3,1,7,46,9,2,1,2,2,1,Slight,-1.979959,52.444483
62790,401459,282949,6,1,2,1,30,1,1,3,52,9,4,3,1,2,3,Slight,-1.979962,52.444504
62791,401459,282949,6,1,2,1,30,1,1,3,52,9,14,1,1,2,3,Slight,-1.979962,52.444504
3965,406780,282960,6,1,2,2,30,1,2,7,29,9,8,2,1,2,3,Slight,-1.901687,52.444533
3966,406780,282960,6,1,2,2,30,1,2,7,29,9,3,5,1,2,3,Slight,-1.901687,52.444533
10242,406780,282960,6,1,2,1,30,1,1,3,4,3,4,4,1,1,3,Slight,-1.901687,52.444533
12016,406780,282960,6,2,2,2,30,5,2,3,47,9,3,2,1,1,3,Slight,-1.901687,52.444533
12017,406780,282960,6,2,2,2,30,5,2,3,47,9,11,5,1,1,3,Slight,-1.901687,52.444533
19411,406780,282960,6,1,2,1,30,1,1,5,49,3,8,2,1,1,3,Slight,-1.901687,52.444533
19412,406780,282960,6,2,2,1,30,3,1,6,49,8,11,1,1,1,3,Slight,-1.901687,52.444533
19413,406780,282960,6,2,2,1,30,3,1,6,49,8,6,5,1,1,3,Slight,-1.901687,52.444533
19414,406780,282960,6,2,2,1,30,3,1,6,49,8,11,1,2,1,3,Slight,-1.901687,52.444533
19415,406780,282960,6,2,2,1,30,3,1,6,49,8,6,5,2,1,3,Slight,-1.901687,52.444533
25895,406780,282960,6,2,2,2,30,1,2,7,27,4,8,1,1,1,3,Slight,-1.901687,52.444533
26277,406780,282960,6,1,2,1,30,1,1,5,37,3,6,4,1,2,3,Slight,-1.901687,52.444533
26505,406780,282960,6,1,2,1,30,1,1,4,40,3,4,2,1,1,1,Slight,-1.901687,52.444533
32879,406780,282960,6,1,2,1,30,1,1,4,29,3,7,2,1,1,3,Assistance,-1.901687,52.444533
32986,406780,282960,6,1,2,1,30,1,1,4,32,3,6,2,1,1,3,Assistance,-1.901687,52.444533
36604,406780,282960,6,1,2,2,30,1,1,1,4,3,13,4,1,2,3,Slight,-1.901687,52.444533
39066,406780,282960,6,2,2,1,30,3,1,1,14,9,15,2,2,2,3,Slight,-1.901687,52.444533
39067,406780,282960,6,2,2,1,30,3,1,1,14,9,4,5,2,2,3,Slight,-1.901687,52.444533
39068,406780,282960,6,2,2,1,30,3,1,1,14,9,15,2,2,1,2,Slight,-1.901687,52.444533
39069,406780,282960,6,2,2,1,30,3,1,1,14,9,4,5,2,1,2,Slight,-1.901687,52.444533
39070,406780,282960,6,2,2,1,30,3,1,1,14,9,15,2,2,1,1,Slight,-1.901687,52.444533
39071,406780,282960,6,2,2,1,30,3,1,1,14,9,4,5,2,1,1,Slight,-1.901687,52.444533
39503,406780,282960,6,2,2,1,30,1,1,5,26,9,3,4,1,1,2,Slight,-1.901687,52.444533
39504,406780,282960,6,2,2,1,30,1,1,5,26,9,8,2,1,1,2,Slight,-1.901687,52.444533
39745,406780,282960,6,1,2,1,30,1,1,4,32,7,19,4,1,1,3,Slight,-1.901687,52.444533
39746,406780,282960,6,1,2,1,30,1,1,4,32,7,10,2,1,1,3,Slight,-1.901687,52.444533
43932,406780,282960,6,1,2,2,30,1,1,1,3,7,8,2,1,2,3,Assistance,-1.901687,52.444533
44029,406780,282960,6,1,2,2,30,1,2,5,6,13,6,2,2,1,3,Assistance,-1.901687,52.444533
44495,406780,282960,6,2,2,1,30,1,1,3,22,3,6,4,1,1,2,Slight,-1.901687,52.444533
45068,406780,282960,6,1,3,1,30,1,1,4,38,9,9,2,1,2,3,Slight,-1.901687,52.444533
45069,406780,282960,6,1,3,1,30,1,1,4,38,9,15,5,1,2,3,Slight,-1.901687,52.444533
45070,406780,282960,6,1,3,1,30,1,1,4,38,9,4,4,1,2,3,Slight,-1.901687,52.444533
45071,406780,282960,6,1,3,1,30,1,1,4,38,9,9,2,2,2,3,Slight,-1.901687,52.444533
45072,406780,282960,6,1,3,1,30,1,1,4,38,9,15,5,2,2,3,Slight,-1.901687,52.444533
45073,406780,282960,6,1,3,1,30,1,1,4,38,9,4,4,2,2,3,Slight,-1.901687,52.444533
49568,406780,282960,6,2,2,2,30,3,2,5,20,3,3,2,1,1,2,Slight,-1.901687,52.444533
54563,406780,282960,6,1,2,2,30,1,1,4,44,3,0,4,1,2,3,Slight,-1.901688,52.444534
54740,406780,282960,6,2,2,1,30,3,1,5,49,4,2,5,1,2,2,Slight,-1.901688,52.444534
54741,406780,282960,6,2,2,1,30,3,1,5,49,4,9,2,1,2,2,Slight,-1.901688,52.444534
58282,406780,282960,6,1,2,2,30,1,1,1,7,3,11,4,1,1,3,Slight,-1.901688,52.444534
58953,406780,282960,6,2,2,1,30,1,1,4,27,3,1,4,1,1,3,Slight,-1.901688,52.444534
64924,406780,282960,6,1,2,2,30,1,1,5,11,9,3,4,1,2,4,Slight,-1.901678,52.444564
68338,406783,282962,6,2,2,2,30,3,1,2,6,7,23,4,1,1,3,Assistance,-1.901644,52.444552
69919,406782,282963,6,1,2,2,30,1,2,4,24,3,7,2,1,1,3,Slight,-1.901658,52.444561
71229,406783,282963,6,1,2,1,30,1,1,1,37,3,13,2,1,1,3,Slight,-1.901644,52.444561
71761,406783,282962,6,1,2,1,30,1,1,2,37,3,9,4,1,1,3,Slight,-1.901644,52.444552
78164,406783,282963,6,2,2,1,30,3,1,3,3,9,7,5,1,1,3,Slight,-1.901628,52.444605
78165,406783,282963,6,2,2,1,30,3,1,3,3,9,3,2,1,1,3,Slight,-1.901628,52.444605
78305,406783,282964,6,1,2,2,20,1,1,1,3,3,4,4,1,2,3,Slight,-1.901628,52.444614
82648,406779,282965,6,1,2,1,30,1,1,1,49,3,0,2,1,1,1,Slight,-1.901687,52.444623
88212,406779,282967,6,1,2,1,30,1,1,1,1,3,9,2,1,2,3,Slight,-1.901687,52.444641
68338,406783,282962,6,2,2,2,30,3,1,2,6,7,23,4,1,1,3,Assistance,-1.901644,52.444552
71229,406783,282963,6,1,2,1,30,1,1,1,37,3,13,2,1,1,3,Slight,-1.901644,52.444561
