,Easting,Northing,1st Road Class,Number of Vehicles,Road Surface,Speed Limit,Lighting Conditions,Weather Conditions,dia_semana,semana_en_año,Type of Vehicle,Age of Vehicle,First Point of Impact,Casualty Class,Sex of Casualty,Age of Casualty,Casualty Severity,longitude,latitude,Accident Time Sin,Accident Time Cos
12935,1326281,1653501,8,2,0,60,0,0,4,38,2,2009,6,1,0,3,Slight,lon,lat,-0.9733792584604485,-0.22920039092241418
12936,1326281,1653501,8,2,0,60,0,0,4,38,2,2005,6,0,1,2,Slight,lon,lat,-0.9733792584604485,-0.22920039092241418
15975,1326281,1653501,8,3,0,60,0,1,1,19,2,2008,8,0,1,3,Slight,lon,lat,0.3826834323650899,-0.9238795325112867
15976,1326281,1653501,8,3,0,60,0,1,1,19,2,2011,8,0,0,4,Slight,lon,lat,0.3826834323650899,-0.9238795325112867
15977,1326281,1653501,8,3,0,60,0,1,1,19,6,2013,8,0,0,3,Slight,lon,lat,0.3826834323650899,-0.9238795325112867
2163,1351409,1653530,6,1,0,60,0,0,4,23,1,2011,1,2,1,3,Slight,lon,lat,-0.9025852843498606,-0.43051109680829514
2417,1351409,1653530,6,2,0,60,0,0,2,26,1,2007,6,2,0,2,Slight,lon,lat,-0.9713420698132613,-0.23768589232617343
9282,1351409,1653530,6,2,0,50,0,0,4,44,2,2004,9,0,1,4,Assistance,lon,lat,0.49999999999999994,-0.8660254037844387
18498,1351409,1653530,6,2,0,60,0,0,5,48,2,2003,5,0,0,4,Slight,lon,lat,-0.8115739819650121,-0.5842496656374347
18499,1351409,1653530,6,2,0,60,0,0,5,48,2,2003,5,1,1,3,Slight,lon,lat,-0.8115739819650121,-0.5842496656374347
21923,1351409,1653530,6,2,0,60,0,0,2,45,1,2013,6,2,0,2,Slight,lon,lat,0.9670459389139431,-0.25460194820552773
3840,1323035,1653569,6,4,0,80,1,0,6,40,2,2006,8,0,1,1,Slight,lon,lat,-0.968147640378108,0.2503800040544406
3841,1323035,1653569,6,4,0,80,1,0,6,40,2,2006,8,1,1,1,Slight,lon,lat,-0.968147640378108,0.2503800040544406
5020,1323035,1653569,6,2,0,80,0,0,5,52,2,1993,6,0,1,3,Slight,lon,lat,0.9961946980917455,-0.08715574274765801
5452,1323035,1653569,6,2,0,80,1,0,6,5,2,2018,8,0,1,2,Slight,lon,lat,-0.37460659341591235,0.9271838545667873
14885,1323035,1653569,6,2,0,80,0,0,3,7,2,2015,5,0,1,3,Slight,lon,lat,0.963630453208623,-0.26723837607825685
16815,1323035,1653569,6,2,0,80,1,0,6,28,2,2014,8,0,0,3,Assistance,lon,lat,-0.20364175114017827,0.9790454724845837
16816,1323035,1653569,6,2,0,80,1,0,6,28,2,2001,8,0,1,3,Assistance,lon,lat,-0.20364175114017827,0.9790454724845837
17175,1323035,1653569,6,3,0,80,1,0,4,33,5,2019,8,0,1,3,Assistance,lon,lat,0.9753423205085127,-0.22069743502150116
17176,1323035,1653569,6,3,0,80,1,0,4,33,5,2019,8,1,0,1,Slight,lon,lat,0.9753423205085127,-0.22069743502150116
17177,1323035,1653569,6,3,0,80,1,0,4,33,5,2019,8,1,1,3,Slight,lon,lat,0.9753423205085127,-0.22069743502150116
17178,1323035,1653569,6,3,0,80,1,0,4,33,5,2019,8,1,1,1,Slight,lon,lat,0.9753423205085127,-0.22069743502150116
17179,1323035,1653569,6,3,0,80,1,0,4,33,2,2003,8,0,0,3,Assistance,lon,lat,0.9753423205085127,-0.22069743502150116
12058,1322129,1653655,8,1,0,50,0,0,2,27,1,2007,1,2,0,2,Assistance,lon,lat,0.03925981575906895,-0.9992290362407229
9762,1351950,1653729,8,3,0,50,0,0,3,49,2,2008,9,0,1,4,Assistance,lon,lat,-0.9320078692827984,-0.3624380382837018
14613,1351950,1653729,8,2,0,50,0,0,6,4,5,2014,6,0,1,3,Slight,lon,lat,-0.18652403600873438,-0.9824503977255098
2794,1323564,1653792,8,2,0,50,0,1,3,30,2,2000,8,0,1,3,Assistance,lon,lat,0.7071067811865476,-0.7071067811865475
11375,1323564,1653792,8,2,0,50,0,0,1,17,5,2012,6,0,1,3,Slight,lon,lat,0.3420201433256689,-0.9396926207859083
5282,1359157,1653889,0,3,0,110,1,0,7,3,2,1997,1,0,0,3,Assistance,lon,lat,-0.49621650367520886,0.8681988144891419
7574,1354477,1653920,1,4,0,80,0,0,7,25,2,2014,4,0,1,3,Slight,lon,lat,-0.555570233019602,-0.8314696123025455
7575,1354477,1653920,1,4,0,80,0,0,7,25,2,2002,4,0,0,3,Assistance,lon,lat,-0.555570233019602,-0.8314696123025455
7576,1354477,1653920,1,4,0,80,0,0,7,25,2,2002,4,1,1,3,Assistance,lon,lat,-0.555570233019602,-0.8314696123025455
7577,1354477,1653920,1,4,0,80,0,0,7,25,2,2010,4,0,1,3,Slight,lon,lat,-0.555570233019602,-0.8314696123025455
450,1327524,1654047,3,2,0,50,0,0,3,6,2,2011,8,0,1,4,Assistance,lon,lat,0.36243803828370175,-0.9320078692827984
18820,1318885,1654064,1,2,0,50,0,0,5,52,1,2014,9,2,0,3,Assistance,lon,lat,-0.8191520442889916,-0.5735764363510464
12113,1323446,1654232,6,2,0,80,1,0,7,27,2,2016,8,0,1,2,Assistance,lon,lat,-0.9997620270799091,0.021814885034560468
12114,1323446,1654232,6,2,0,80,1,0,7,27,2,2016,8,1,0,3,Slight,lon,lat,-0.9997620270799091,0.021814885034560468
12115,1323446,1654232,6,2,0,80,1,0,7,27,7,2017,8,0,0,3,Slight,lon,lat,-0.9997620270799091,0.021814885034560468
12116,1323446,1654232,6,2,0,80,1,0,7,27,7,2017,8,1,0,2,Slight,lon,lat,-0.9997620270799091,0.021814885034560468
1301,1351314,1654262,6,2,0,60,0,0,2,14,5,2006,5,0,1,3,Slight,lon,lat,-0.9762960071199334,-0.21643961393810282
2049,1351306,1654258,6,3,0,60,0,0,3,22,2,2002,5,0,1,3,Slight,lon,lat,0.7518398074789774,-0.6593458151000688
2749,1351314,1654262,6,3,0,60,1,0,5,29,2,1989,6,0,0,1,Slight,lon,lat,-0.30070579950427384,0.9537169507482267
2750,1351314,1654262,6,3,0,60,1,0,5,29,2,1989,6,1,0,1,Assistance,lon,lat,-0.30070579950427384,0.9537169507482267
2769,1351314,1654262,6,3,0,60,0,0,7,29,2,2001,5,0,1,3,Slight,lon,lat,-0.6915130557822693,-0.7223639620597556
3273,1351306,1654258,6,2,0,60,0,0,1,35,2,2008,6,1,0,1,Slight,lon,lat,-0.08715574274765794,-0.9961946980917455
3536,1351314,1654262,6,2,0,60,0,0,6,36,2,2014,8,0,1,3,Slight,lon,lat,-0.8141155183563193,-0.5807029557109397
5578,1351306,1654258,6,2,0,60,0,1,2,7,2,2006,8,0,1,2,Slight,lon,lat,0.36243803828370175,-0.9320078692827984
5579,1351306,1654258,6,2,0,60,0,1,2,7,2,2013,8,1,1,4,Slight,lon,lat,0.36243803828370175,-0.9320078692827984
7900,1351314,1654262,6,2,0,60,1,0,4,29,2,2014,8,0,0,4,Slight,lon,lat,-0.9238795325112866,0.38268343236509
7043,1320864,1654361,8,2,0,80,1,0,4,20,2,2004,8,0,0,3,Slight,lon,lat,-0.9588197348681932,0.2840153447039223
19786,1320864,1654361,8,2,0,80,0,0,4,14,2,2009,8,0,1,4,Assistance,lon,lat,0.5372996083468241,-0.8433914458128855
19280,1330491,1654415,8,2,0,50,0,0,6,7,13,2005,7,0,0,2,Assistance,lon,lat,0.19080899537654497,-0.981627183447664
11119,1323895,1654474,8,2,0,50,0,0,1,12,1,2006,8,2,0,2,Assistance,lon,lat,-0.9288095528719241,0.3705574375098364
439,1351413,1654498,6,3,0,50,0,0,3,6,2,2013,6,0,1,4,Assistance,lon,lat,0.49999999999999994,-0.8660254037844387
440,1351413,1654498,6,3,0,50,0,0,3,6,2,2004,6,1,1,1,Slight,lon,lat,0.49999999999999994,-0.8660254037844387
622,1351413,1654498,6,2,0,50,0,0,1,8,5,2014,6,0,1,3,Slight,lon,lat,0.49999999999999994,-0.8660254037844387
5273,1351413,1654498,6,3,0,50,0,0,7,3,2,2014,6,0,0,3,Slight,lon,lat,-0.5187732581605216,-0.8549118706729465
13868,1351413,1654498,6,3,0,50,0,0,2,49,2,2006,6,0,1,3,Slight,lon,lat,-0.8191520442889916,-0.5735764363510464
13869,1351413,1654498,6,3,0,50,0,0,2,49,2,2006,6,1,0,3,Slight,lon,lat,-0.8191520442889916,-0.5735764363510464
21114,1351413,1654498,6,2,0,50,0,0,7,33,2,2018,5,0,1,3,Slight,lon,lat,0.2798290140309923,-0.9600498543859286
21115,1351413,1654498,6,2,0,50,0,0,7,33,2,2018,5,1,1,2,Slight,lon,lat,0.2798290140309923,-0.9600498543859286
15055,1351675,1654629,6,2,0,50,0,0,6,8,1,2006,7,2,0,2,Assistance,lon,lat,-0.10886687485196476,-0.9940563382223196
3390,1321177,1654686,8,2,0,80,0,0,3,36,5,2006,8,0,1,3,Assistance,lon,lat,-0.6494480483301835,-0.760405965600031
3391,1321177,1654686,8,2,0,80,0,0,3,36,2,2004,8,0,1,3,Slight,lon,lat,-0.6494480483301835,-0.760405965600031
3392,1321177,1654686,8,2,0,80,0,0,3,36,2,2004,8,1,1,2,Slight,lon,lat,-0.6494480483301835,-0.760405965600031
4369,1321177,1654686,8,2,0,80,0,0,1,46,2,2015,5,0,1,3,Slight,lon,lat,-1.0,-1.8369701987210297e-16
7937,1321177,1654686,8,2,0,80,0,0,2,30,5,2006,6,0,1,3,Slight,lon,lat,-0.3007057995042727,-0.953716950748227
15492,1321177,1654686,8,2,0,80,0,0,2,13,2,1994,8,0,1,1,Slight,lon,lat,-0.9978589232386035,0.06540312923014326
9757,1321542,1654697,1,4,0,50,0,0,3,49,2,1997,11,0,0,3,Slight,lon,lat,0.5735764363510459,-0.8191520442889919
9758,1321542,1654697,1,4,0,50,0,0,3,49,2,1997,11,1,0,1,Assistance,lon,lat,0.5735764363510459,-0.8191520442889919
1549,1319401,1654760,1,2,0,50,1,0,7,16,1,1981,9,2,0,3,Assistance,lon,lat,-0.9063077870366503,0.42261826174069883
534,1321385,1654936,8,2,0,80,0,0,3,7,1,2001,6,2,0,3,Assistance,lon,lat,0.7071067811865476,-0.7071067811865475
3217,1321385,1654936,8,2,0,80,1,0,3,34,2,2015,8,0,1,2,Slight,lon,lat,-0.8191520442889918,0.573576436351046
3218,1321385,1654936,8,2,0,80,1,0,3,34,2,2015,8,1,1,2,Slight,lon,lat,-0.8191520442889918,0.573576436351046
7158,1321385,1654936,8,2,0,80,1,0,6,21,2,2014,8,0,1,4,Assistance,lon,lat,-0.8767267557075079,0.48098876891938736
9209,1321385,1654936,8,2,0,80,1,0,6,43,1,2013,6,2,0,2,Assistance,lon,lat,-0.48098876891938774,0.8767267557075077
9210,1321385,1654936,8,2,0,80,1,0,6,43,1,2013,6,1,1,1,Slight,lon,lat,-0.48098876891938774,0.8767267557075077
6598,1323857,1655129,3,2,0,80,0,0,2,16,1,2004,1,2,1,2,Assistance,lon,lat,0.4656145203251116,-0.8849876374630418
3563,1330119,1655360,1,2,0,70,0,0,7,37,2,1995,9,0,0,2,Assistance,lon,lat,-0.9396926207859084,-0.34202014332566855
3564,1330119,1655360,1,2,0,70,0,0,7,37,2,1995,9,1,0,2,Assistance,lon,lat,-0.9396926207859084,-0.34202014332566855
3563,1330119,1655360,1,2,0,70,0,0,7,37,2,1995,9,0,0,2,Assistance,lon,lat,-0.9396926207859084,-0.34202014332566855
3564,1330119,1655360,1,2,0,70,0,0,7,37,2,1995,9,1,0,2,Assistance,lon,lat,-0.9396926207859084,-0.34202014332566855
16434,1327278,1655391,8,2,0,60,0,0,4,24,5,2019,5,0,1,3,Assistance,lon,lat,0.766044443118978,-0.6427876096865394
20793,1326613,1655475,1,2,0,80,1,0,1,29,5,2002,7,1,0,3,Assistance,lon,lat,-0.9961946980917455,0.08715574274765789
13046,1320363,1655567,1,2,0,50,1,0,6,39,2,1990,9,1,0,2,Assistance,lon,lat,0.03925981575906861,0.9992290362407229
8939,1353321,1655642,0,2,0,110,1,0,6,40,1,2006,9,2,0,3,Assistance,lon,lat,-0.46174861323503363,0.8870108331782218
16774,1322990,1655703,0,1,0,100,0,0,3,28,1,2010,1,2,0,1,Assistance,lon,lat,0.9170600743851239,-0.39874906892524636
7169,1324309,1655855,8,3,0,80,1,1,7,21,2,2006,6,0,1,3,Assistance,lon,lat,-0.8433914458128862,0.5372996083468231
7170,1324309,1655855,8,3,0,80,1,1,7,21,2,2004,6,0,1,3,Assistance,lon,lat,-0.8433914458128862,0.5372996083468231
21660,1324309,1655855,8,2,0,80,1,0,5,41,1,2012,6,2,0,2,Assistance,lon,lat,0.9961946980917455,-0.08715574274765801
18838,1324294,1655871,8,1,0,80,0,0,7,52,1,2017,1,2,0,3,Assistance,lon,lat,-0.555570233019602,-0.8314696123025455
20735,1326784,1655981,8,3,0,50,1,1,2,28,2,2015,9,0,0,3,Slight,lon,lat,0.9914448613738104,-0.1305261922200516
20736,1326784,1655981,8,3,0,50,1,1,2,28,2,2015,9,1,1,3,Assistance,lon,lat,0.9914448613738104,-0.1305261922200516
11344,1345204,1656011,1,2,1,100,1,0,2,15,2,2002,9,0,0,3,Assistance,lon,lat,0.9659258262890683,0.25881904510252074
12161,1329817,1656095,1,4,0,60,0,1,5,28,2,2010,9,0,1,3,Assistance,lon,lat,-0.13052619222005177,-0.9914448613738104
12394,1349536,1656376,1,2,0,80,0,0,4,31,1,2001,4,2,0,3,Assistance,lon,lat,-0.08715574274765794,-0.9961946980917455
7455,1327572,1656421,1,2,0,60,0,0,6,24,2,2003,7,0,1,4,Assistance,lon,lat,-0.8949343616020251,-0.44619781310980866
9822,1352983,1656512,1,2,0,80,0,0,1,50,5,2013,9,0,1,3,Assistance,lon,lat,-0.5112930860770523,-0.8594064115014526
10883,1336287,1656563,1,3,0,80,1,0,5,9,1,2013,9,2,0,2,Assistance,lon,lat,-0.4027466898587374,0.9153114791194471
613,1322900,1656577,8,2,0,70,0,0,5,7,5,2013,5,0,1,3,Slight,lon,lat,-0.9238795325112866,0.38268343236509
17651,1322901,1656579,8,2,0,70,1,0,5,38,1,2017,8,2,0,2,Assistance,lon,lat,-0.9876883405951378,0.15643446504023067
4302,1359336,1656623,1,2,0,60,0,0,4,45,2,2015,4,0,1,3,Slight,lon,lat,-0.6915130557822693,-0.7223639620597556
4303,1359336,1656623,1,2,0,60,0,0,4,45,2,2001,4,0,0,3,Assistance,lon,lat,-0.6915130557822693,-0.7223639620597556
4304,1359336,1656623,1,2,0,60,0,0,4,45,2,2001,4,1,1,4,Slight,lon,lat,-0.6915130557822693,-0.7223639620597556
4305,1359336,1656623,1,2,0,60,0,0,4,45,2,2001,4,1,1,3,Slight,lon,lat,-0.6915130557822693,-0.7223639620597556
4705,1348065,1656642,0,2,0,110,0,0,4,49,2,2010,5,1,1,2,Slight,lon,lat,-0.9063077870366497,-0.42261826174069994
4706,1348065,1656642,0,2,0,110,0,0,4,49,2,2010,5,1,1,3,Assistance,lon,lat,-0.9063077870366497,-0.42261826174069994
5896,1323129,1656684,0,2,0,80,0,0,1,10,1,2005,5,2,0,3,Assistance,lon,lat,-0.08715574274765794,-0.9961946980917455
8564,1327189,1656809,1,2,0,60,0,0,1,37,2,2004,4,0,1,3,Assistance,lon,lat,0.8141155183563192,-0.5807029557109398
8565,1327189,1656809,1,2,0,60,0,0,1,37,2,2000,4,0,1,3,Assistance,lon,lat,0.8141155183563192,-0.5807029557109398
15248,1359664,1656871,1,2,0,60,0,0,5,10,5,2017,4,0,0,4,Assistance,lon,lat,-0.7798844830928814,-0.6259234721840596
3866,1323263,1657091,0,3,0,100,0,0,1,41,2,2004,5,0,1,2,Assistance,lon,lat,-0.7071067811865475,-0.7071067811865477
4964,1323440,1657203,10,1,0,5,1,0,7,51,1,2002,1,2,1,2,Assistance,lon,lat,0.9692309097067544,0.24615329302899316
2122,1347600,1657335,0,3,0,110,0,0,1,23,6,2010,4,0,0,3,Assistance,lon,lat,0.5735764363510459,-0.8191520442889919
2123,1347600,1657335,0,3,0,110,0,0,1,23,2,2010,4,0,1,3,Assistance,lon,lat,0.5735764363510459,-0.8191520442889919
237,1335994,1657385,8,2,0,60,0,0,1,4,1,2016,9,2,0,1,Assistance,lon,lat,-0.08715574274765794,-0.9961946980917455
12659,1336005,1657434,1,2,0,60,0,1,6,34,5,2000,9,0,0,3,Assistance,lon,lat,-0.9807852804032303,-0.19509032201612866
12660,1336005,1657434,1,2,0,60,0,1,6,34,5,2000,9,1,1,3,Assistance,lon,lat,-0.9807852804032303,-0.19509032201612866
15541,1360298,1657473,1,2,0,100,0,0,6,13,1,2014,9,2,0,3,Assistance,lon,lat,-0.09584575252022366,-0.9953961983671789
6864,1321848,1657507,3,3,0,60,1,1,4,18,2,2017,9,0,1,4,Assistance,lon,lat,-0.7071067811865477,0.7071067811865474
6864,1321848,1657507,3,3,0,60,1,1,4,18,2,2017,9,0,1,4,Assistance,lon,lat,-0.7071067811865477,0.7071067811865474
20455,1324507,1657577,3,2,0,80,1,0,1,24,2,2001,9,0,1,3,Assistance,lon,lat,0.7071067811865476,0.7071067811865475
1364,1323675,1657666,0,3,0,80,1,0,1,15,6,2002,5,0,0,3,Assistance,lon,lat,0.9961946980917455,-0.08715574274765801
5887,1361237,1657807,1,2,0,100,0,0,7,9,1,1999,9,2,0,3,Assistance,lon,lat,-0.22495105434386498,-0.9743700647852352
18263,1330429,1657835,8,2,0,60,0,1,1,46,2,2007,6,0,1,3,Assistance,lon,lat,0.7716245833877202,-0.6360782202777637
12451,1330506,1658103,1,2,0,50,0,0,2,32,1,XXXX,1,2,0,3,Assistance,lon,lat,-0.7460573750616991,-0.6658816660008348
10711,1324364,1658178,3,1,0,80,1,0,2,8,0,2009,1,2,0,3,Assistance,lon,lat,0.9914448613738104,0.1305261922200517
12431,1324364,1658184,3,4,0,80,1,0,6,31,2,2005,9,0,0,3,Slight,lon,lat,-0.8968727415326885,0.442288690219001
14436,1324423,1658287,3,2,0,80,1,0,7,2,5,2004,1,0,1,3,Assistance,lon,lat,0.1993679344171972,0.9799247046208296
14436,1324423,1658287,3,2,0,80,1,0,7,2,5,2004,1,0,1,3,Assistance,lon,lat,0.1993679344171972,0.9799247046208296
8787,1349075,1658357,1,1,0,80,1,0,3,39,1,2008,1,2,0,1,Assistance,lon,lat,-0.9914448613738105,0.13052619222005127
11891,1341732,1658382,1,1,0,60,1,1,1,25,2,2001,1,0,1,4,Assistance,lon,lat,-0.9659258262890684,0.2588190451025203
10450,1321206,1658737,8,2,0,60,0,0,2,5,2,2001,6,1,1,4,Slight,lon,lat,-0.9961946980917455,-0.08715574274765825
11117,1321206,1658737,8,3,0,60,0,0,1,12,2,2006,5,0,0,2,Slight,lon,lat,-0.8660254037844384,-0.5000000000000004
11792,1321207,1658719,3,3,0,60,0,0,4,23,5,2015,9,0,0,3,Assistance,lon,lat,-0.9063077870366497,-0.42261826174069994
17604,1350584,1658767,1,2,1,100,0,0,1,38,2,2002,9,0,0,3,Assistance,lon,lat,-0.8314696123025452,-0.5555702330196022
14659,1324300,1658789,3,2,0,80,0,0,2,5,2,2002,9,0,0,2,Assistance,lon,lat,-0.8191520442889918,0.573576436351046
6695,1341123,1658847,1,1,0,50,0,0,5,14,1,2006,1,2,0,3,Assistance,lon,lat,-0.9978589232386035,0.06540312923014326
468,1326868,1658935,8,2,0,50,0,0,4,6,2,2011,1,0,1,4,Assistance,lon,lat,-0.13052619222005177,-0.9914448613738104
13188,1342737,1659020,1,2,0,80,0,1,3,41,2,2019,9,1,1,4,Assistance,lon,lat,-0.8767267557075077,-0.4809887689193877
12232,1324082,1659366,0,1,0,80,0,0,5,29,1,2007,1,2,0,4,Assistance,lon,lat,-0.6915130557822693,-0.7223639620597556
17538,1323763,1659429,1,2,0,60,0,0,4,37,2,2005,5,0,1,2,Assistance,lon,lat,0.7518398074789774,-0.6593458151000688
10917,1324348,1659634,3,1,0,70,0,0,2,10,1,2007,12,2,0,3,Assistance,lon,lat,0.6915130557822695,-0.7223639620597555
3117,1328601,1659659,6,2,0,60,0,1,4,33,2,2010,6,0,1,3,Slight,lon,lat,0.5150380749100544,-0.8571673007021122
3773,1328601,1659659,6,2,0,60,0,0,2,40,2,2009,6,0,1,2,Slight,lon,lat,-0.28401534470392237,-0.9588197348681932
15942,1328600,1659659,6,3,0,60,0,1,6,18,2,2012,4,0,1,3,Assistance,lon,lat,0.24615329302899322,-0.9692309097067543
15943,1328600,1659659,6,3,0,60,0,1,6,18,2,2020,4,0,1,3,Slight,lon,lat,0.24615329302899322,-0.9692309097067543
15944,1328600,1659659,6,3,0,60,0,1,6,18,2,2020,4,1,0,2,Slight,lon,lat,0.24615329302899322,-0.9692309097067543
15945,1328600,1659659,6,3,0,60,0,1,6,18,5,2010,4,0,0,3,Slight,lon,lat,0.24615329302899322,-0.9692309097067543
20124,1328600,1659659,6,2,0,60,0,0,2,19,2,2007,6,0,0,2,Slight,lon,lat,-0.7880107536067221,-0.6156614753256581
21840,1328600,1659659,6,2,0,60,0,1,1,44,2,2007,6,1,1,3,Slight,lon,lat,-0.5735764363510458,-0.819152044288992
16820,1355291,1659749,8,2,0,80,0,0,7,28,1,2012,5,2,0,2,Assistance,lon,lat,-0.7071067811865475,-0.7071067811865477
16821,1355291,1659749,8,2,0,80,0,0,7,28,1,2012,5,1,0,2,Assistance,lon,lat,-0.7071067811865475,-0.7071067811865477
10622,1321174,1659794,6,2,0,60,0,0,2,7,6,2011,5,0,1,3,Slight,lon,lat,-0.6593458151000685,-0.7518398074789777
10623,1321174,1659794,6,2,0,60,0,0,2,7,6,2011,5,1,1,1,Slight,lon,lat,-0.6593458151000685,-0.7518398074789777
10624,1321174,1659794,6,2,0,60,0,0,2,7,2,2011,5,0,0,4,Assistance,lon,lat,-0.6593458151000685,-0.7518398074789777
10175,1248310,1659831,1,2,0,80,0,0,7,1,2,1994,9,0,1,2,Assistance,lon,lat,0.8386705679454239,-0.5446390350150271
9427,1336893,1659862,1,2,0,60,0,0,6,45,1,2009,9,2,0,3,Assistance,lon,lat,0.5555702330196022,-0.8314696123025453
3287,1324428,1659884,8,2,0,60,0,0,2,35,2,1998,5,1,0,1,Slight,lon,lat,-0.9949685182509117,-0.10018806161207644
3554,1324428,1659884,8,2,0,60,1,0,7,37,5,2016,8,0,1,3,Assistance,lon,lat,0.619093949309834,0.785316930880745
5446,1324428,1659884,8,2,0,60,0,0,6,5,2,2018,8,0,0,4,Slight,lon,lat,-0.49242356010346733,-0.8703556959398996
5447,1324428,1659884,8,2,0,60,0,0,6,5,2,2018,8,1,1,4,Slight,lon,lat,-0.49242356010346733,-0.8703556959398996
5448,1324428,1659884,8,2,0,60,0,0,6,5,2,2018,8,1,1,1,Slight,lon,lat,-0.49242356010346733,-0.8703556959398996
7362,1324428,1659884,8,3,0,60,0,1,7,23,2,2016,8,0,1,4,Slight,lon,lat,-0.7716245833877194,-0.6360782202777646
8517,1324428,1659884,8,2,0,60,1,0,3,36,2,2001,8,0,0,3,Slight,lon,lat,-0.2588190451025207,0.9659258262890683
8518,1324428,1659884,8,2,0,60,1,0,3,36,5,2017,8,0,1,2,Slight,lon,lat,-0.2588190451025207,0.9659258262890683
9631,1324428,1659884,8,2,0,60,0,0,7,47,7,2008,8,0,0,3,Slight,lon,lat,-0.9320078692827986,0.36243803828370147
9632,1324428,1659884,8,2,0,60,0,0,7,47,7,2008,8,1,1,1,Slight,lon,lat,-0.9320078692827986,0.36243803828370147
9633,1324428,1659884,8,2,0,60,0,0,7,47,7,2008,8,1,0,1,Slight,lon,lat,-0.9320078692827986,0.36243803828370147
9634,1324428,1659884,8,2,0,60,0,0,7,47,7,2008,8,1,1,3,Assistance,lon,lat,-0.9320078692827986,0.36243803828370147
9635,1324428,1659884,8,2,0,60,0,0,7,47,5,2010,8,0,1,2,Slight,lon,lat,-0.9320078692827986,0.36243803828370147
9636,1324428,1659884,8,2,0,60,0,0,7,47,5,2010,8,1,0,3,Slight,lon,lat,-0.9320078692827986,0.36243803828370147
11126,1324428,1659884,8,2,0,70,0,0,2,12,2,2005,8,0,0,3,Slight,lon,lat,0.21643961393810318,-0.9762960071199333
12534,1324428,1659884,8,2,0,70,0,0,4,33,5,2007,8,0,1,3,Slight,lon,lat,-0.38268343236508967,-0.9238795325112868
14487,1324428,1659884,8,3,0,60,0,0,3,3,2,2007,8,0,1,4,Slight,lon,lat,-0.7933533402912349,-0.6087614290087209
14972,1324428,1659884,8,2,0,60,0,0,2,8,2,2016,8,0,1,2,Assistance,lon,lat,0.15643446504023098,-0.9876883405951377
14973,1324428,1659884,8,2,0,60,0,0,2,8,2,2017,8,0,1,3,Assistance,lon,lat,0.15643446504023098,-0.9876883405951377
15710,1324428,1659884,8,3,0,60,1,0,1,16,2,2011,8,0,0,2,Slight,lon,lat,-0.9025852843498607,0.4305110968082948
15711,1324428,1659884,8,3,0,60,1,0,1,16,2,2009,8,0,0,2,Slight,lon,lat,-0.9025852843498607,0.4305110968082948
17835,1324428,1659884,8,2,0,60,0,0,2,41,2,2021,8,0,0,3,Slight,lon,lat,-0.2588190451025208,-0.9659258262890683
17836,1324428,1659884,8,2,0,60,0,0,2,41,2,2021,8,1,1,3,Slight,lon,lat,-0.2588190451025208,-0.9659258262890683
17837,1324428,1659884,8,2,0,60,0,0,2,41,2,2021,8,1,0,1,Slight,lon,lat,-0.2588190451025208,-0.9659258262890683
17838,1324428,1659884,8,2,0,60,0,0,2,41,5,2005,8,0,0,4,Slight,lon,lat,-0.2588190451025208,-0.9659258262890683
17839,1324428,1659884,8,2,0,60,0,0,2,41,5,2005,8,1,1,4,Slight,lon,lat,-0.2588190451025208,-0.9659258262890683
18835,1324428,1659884,8,2,0,60,0,0,6,52,2,2006,8,0,1,3,Slight,lon,lat,-0.8660254037844386,0.5000000000000001
21556,1324428,1659884,8,2,0,70,0,0,7,39,5,2005,8,0,0,4,Slight,lon,lat,-0.9396926207859084,-0.34202014332566855
21557,1324428,1659884,8,2,0,70,0,0,7,39,5,2005,8,1,1,4,Slight,lon,lat,-0.9396926207859084,-0.34202014332566855
21558,1324428,1659884,8,2,0,70,0,0,7,39,2,2006,8,0,1,3,Slight,lon,lat,-0.9396926207859084,-0.34202014332566855
21559,1324428,1659884,8,2,0,70,0,0,7,39,2,2006,8,1,1,2,Slight,lon,lat,-0.9396926207859084,-0.34202014332566855
17213,1329105,1660061,1,2,0,60,0,0,4,33,2,2012,5,0,1,2,Assistance,lon,lat,-0.7071067811865475,-0.7071067811865477
20054,1324796,1660118,11,2,0,80,1,1,3,18,1,2008,9,2,0,2,Assistance,lon,lat,-0.9978589232386035,-0.06540312923014273
11952,1321074,1660171,1,5,0,50,0,0,7,25,2,1994,9,0,0,4,Assistance,lon,lat,-0.5877852522924727,-0.8090169943749478
11064,1322790,1660191,8,2,0,60,0,0,4,11,5,2011,5,0,0,3,Slight,lon,lat,-0.6883545756937541,-0.7253743710122875
11069,1322790,1660191,8,2,0,60,0,0,4,11,1,XXXX,7,2,0,3,Assistance,lon,lat,-0.5000000000000001,-0.8660254037844386
11668,1327562,1660276,8,2,0,50,1,1,2,21,2,1989,9,0,1,3,Assistance,lon,lat,-0.9659258262890684,0.2588190451025203
17200,1329622,1660298,3,2,0,50,0,0,5,33,2,2003,9,0,1,4,Assistance,lon,lat,0.08715574274765864,-0.9961946980917455
16240,1398638,1660346,6,2,0,100,1,0,7,21,1,2018,6,2,0,1,Assistance,lon,lat,-0.7880107536067218,0.6156614753256585
10330,1340558,1660361,1,2,0,50,0,0,5,3,1,2015,7,2,0,3,Assistance,lon,lat,-0.8660254037844384,-0.5000000000000004
