,Easting,Northing,1st Road Class,Accident Time,Number of Vehicles,Road Surface,Speed Limit,Lighting Conditions,Weather Conditions,dia_semana,semana_en_año,Type of Vehicle,Age of Vehicle,First Point of Impact,Casualty Class,Sex of Casualty,Age of Casualty,Casualty Severity,longitude,latitude
29009,170026,14270,3,2,2,1,60,4,1,6,32,9,8,2,2,1,1,Assistance,-5.209456,49.984153
29010,170026,14270,3,2,2,1,60,4,1,6,32,9,8,2,2,2,3,Slight,-5.209456,49.984153
26693,170029,14431,3,1,2,2,60,1,2,6,3,9,16,2,1,1,3,Slight,-5.209511,49.985599
26694,170029,14431,3,1,2,2,60,1,2,6,3,9,16,2,2,2,1,Slight,-5.209511,49.985599
26695,170029,14431,3,1,2,2,60,1,2,6,3,9,16,2,1,1,3,Assistance,-5.209511,49.985599
20139,171825,15348,6,1,1,2,30,1,2,6,31,9,16,1,1,1,3,Assistance,-5.185075,49.994462
22576,169981,15483,3,2,1,1,60,2,1,1,29,5,2,5,1,1,3,Assistance,-5.210809,49.995028
22576,169981,15483,3,2,1,1,60,2,1,1,29,5,2,5,1,1,3,Assistance,-5.210809,49.995028
11089,169798,18361,3,2,2,2,60,2,1,1,49,9,16,4,2,2,3,Slight,-5.215116,50.020739
11090,169798,18361,3,2,2,2,60,2,1,1,49,9,3,4,2,2,3,Slight,-5.215116,50.020739
11091,169798,18361,3,2,2,2,60,2,1,1,49,9,16,4,1,2,3,Assistance,-5.215116,50.020739
11092,169798,18361,3,2,2,2,60,2,1,1,49,9,3,4,1,2,3,Assistance,-5.215116,50.020739
11089,169798,18361,3,2,2,2,60,2,1,1,49,9,16,4,2,2,3,Slight,-5.215116,50.020739
11090,169798,18361,3,2,2,2,60,2,1,1,49,9,3,4,2,2,3,Slight,-5.215116,50.020739
11091,169798,18361,3,2,2,2,60,2,1,1,49,9,16,4,1,2,3,Assistance,-5.215116,50.020739
11092,169798,18361,3,2,2,2,60,2,1,1,49,9,3,4,1,2,3,Assistance,-5.215116,50.020739
16457,173136,19648,6,2,1,1,60,2,1,6,26,9,16,2,1,1,3,Slight,-5.169268,50.033652
16458,173136,19648,6,2,1,1,60,2,1,6,26,9,16,2,2,2,1,Assistance,-5.169268,50.033652
16459,173136,19648,6,2,1,1,60,2,1,6,26,9,16,2,2,1,2,Assistance,-5.169268,50.033652
16460,173136,19648,6,2,1,1,60,2,1,6,26,9,16,2,2,2,2,Assistance,-5.169268,50.033652
16461,173136,19648,6,2,1,1,60,2,1,6,26,9,16,2,2,1,1,Assistance,-5.169268,50.033652
16462,173136,19648,6,2,1,1,60,2,1,6,26,9,16,2,2,1,2,Slight,-5.169268,50.033652
13705,175558,19800,4,1,2,2,60,1,1,1,34,9,25,2,1,1,3,Assistance,-5.135675,50.035861
13706,175558,19800,4,1,2,2,60,1,1,1,34,9,17,2,1,1,3,Assistance,-5.135675,50.035861
13707,175558,19800,4,1,2,2,60,1,1,1,34,9,25,2,1,1,3,Slight,-5.135675,50.035861
13708,175558,19800,4,1,2,2,60,1,1,1,34,9,17,2,1,1,3,Slight,-5.135675,50.035861
24926,176009,19813,4,1,2,1,60,1,1,1,23,9,6,5,1,1,4,Assistance,-5.12936,50.036209
24927,176009,19813,4,1,2,1,60,1,1,1,23,9,17,2,1,1,4,Assistance,-5.12936,50.036209
24928,176009,19813,4,1,2,1,60,1,1,1,23,9,6,5,1,1,2,Slight,-5.12936,50.036209
24929,176009,19813,4,1,2,1,60,1,1,1,23,9,17,2,1,1,2,Slight,-5.12936,50.036209
5676,177035,19898,4,2,2,1,60,1,1,1,23,3,6,5,1,1,1,Assistance,-5.115137,50.037295
16454,177905,20148,4,1,2,1,60,1,1,5,10,9,13,2,1,1,4,Assistance,-5.103068,50.03994
16455,177905,20148,4,1,2,1,60,1,1,5,10,9,13,2,1,2,3,Assistance,-5.103068,50.03994
233,173620,20580,4,2,2,1,30,1,1,6,32,3,11,3,1,1,1,Slight,-5.163155,50.042131
2759,173620,20580,4,1,2,2,60,1,1,6,43,9,6,3,1,2,3,Slight,-5.163155,50.042131
8476,173622,20575,4,1,2,1,60,1,4,3,42,9,2,4,1,2,4,Assistance,-5.163124,50.042087
8477,173622,20575,4,1,2,1,60,1,4,3,42,9,13,2,1,2,4,Assistance,-5.163124,50.042087
8478,173622,20575,4,1,2,1,60,1,4,3,42,9,2,4,2,2,3,Slight,-5.163124,50.042087
8479,173622,20575,4,1,2,1,60,1,4,3,42,9,13,2,2,2,3,Slight,-5.163124,50.042087
8480,173622,20575,4,1,2,1,60,1,4,3,42,9,2,4,1,2,3,Slight,-5.163124,50.042087
8481,173622,20575,4,1,2,1,60,1,4,3,42,9,13,2,1,2,3,Slight,-5.163124,50.042087
19227,173620,20575,4,1,2,1,60,1,1,3,23,9,3,2,1,1,2,Slight,-5.163153,50.042086
19228,173620,20575,4,1,2,1,60,1,1,3,23,9,4,2,1,1,2,Slight,-5.163153,50.042086
27283,173622,20577,4,1,2,2,60,1,8,1,18,9,14,2,1,2,3,Slight,-5.163092,50.042166
27398,173626,20568,4,1,2,1,60,1,1,4,21,9,18,5,1,1,3,Slight,-5.163031,50.042087
27399,173626,20568,4,1,2,1,60,1,1,4,21,9,0,2,1,1,3,Slight,-5.163031,50.042087
2760,173270,20940,4,1,1,4,60,1,6,1,48,9,21,4,2,2,3,Assistance,-5.168249,50.04523
2760,173270,20940,4,1,1,4,60,1,6,1,48,9,21,4,2,2,3,Assistance,-5.168249,50.04523
234,178920,21150,4,1,2,1,30,1,1,7,37,9,7,2,1,1,2,Assistance,-5.089576,50.049243
235,178920,21150,4,1,2,1,30,1,1,7,37,9,11,2,1,1,2,Assistance,-5.089576,50.049243
5682,172859,21344,4,1,2,1,30,1,8,4,41,9,16,2,1,1,4,Assistance,-5.17422,50.048702
5683,172859,21344,4,1,2,1,30,1,8,4,41,9,4,2,1,1,4,Assistance,-5.17422,50.048702
5684,172859,21344,4,1,2,1,30,1,8,4,41,9,16,2,1,1,4,Slight,-5.17422,50.048702
5685,172859,21344,4,1,2,1,30,1,8,4,41,9,4,2,1,1,4,Slight,-5.17422,50.048702
5686,172859,21344,4,1,2,1,30,1,8,4,41,9,16,2,2,2,1,Assistance,-5.17422,50.048702
5687,172859,21344,4,1,2,1,30,1,8,4,41,9,4,2,2,2,1,Assistance,-5.17422,50.048702
22123,169304,21480,3,1,2,1,60,1,1,3,19,9,1,2,1,1,3,Assistance,-5.223844,50.048617
22124,169304,21480,3,1,2,1,60,1,1,3,19,9,14,4,1,1,3,Assistance,-5.223844,50.048617
20090,169094,23014,3,1,2,2,60,1,1,3,41,9,19,2,1,1,2,Assistance,-5.227731,50.062249
20091,169094,23014,3,1,2,2,60,1,1,3,41,9,13,2,1,1,2,Assistance,-5.227731,50.062249
20092,169094,23014,3,1,2,2,60,1,1,3,41,11,19,2,1,1,4,Slight,-5.227731,50.062249
20093,169094,23014,3,1,2,2,60,1,1,3,41,11,13,2,1,1,4,Slight,-5.227731,50.062249
5838,138249,23702,4,1,1,1,60,1,1,6,25,2,7,2,3,1,3,Assistance,-5.658311,50.055651
13691,168393,24327,4,2,1,1,60,2,1,6,25,5,0,5,1,1,1,Assistance,-5.238304,50.073766
25830,169803,24414,4,1,1,1,40,1,1,6,34,7,8,5,1,1,3,Assistance,-5.218649,50.075157
25831,169803,24414,4,1,1,1,40,1,1,6,34,7,8,5,2,2,3,Slight,-5.218649,50.075157
13692,169782,24424,4,1,1,1,40,1,1,2,34,9,9,5,1,1,4,Slight,-5.218983,50.075177
13693,169782,24424,4,1,1,1,40,1,1,2,34,9,9,5,2,2,3,Assistance,-5.218983,50.075177
11121,168169,24528,3,2,2,1,60,1,1,6,29,5,5,5,1,1,2,Assistance,-5.241551,50.075484
11122,168169,24528,3,2,2,1,60,1,1,6,29,5,5,2,1,1,2,Assistance,-5.241551,50.075484
13683,169498,24581,4,1,2,1,40,1,1,5,16,9,5,5,1,1,3,Slight,-5.22304,50.076477
13684,169498,24581,4,1,2,1,40,1,1,5,16,9,5,2,1,1,3,Slight,-5.22304,50.076477
13685,169498,24581,4,1,2,1,40,1,1,5,16,9,5,5,2,2,3,Slight,-5.22304,50.076477
13686,169498,24581,4,1,2,1,40,1,1,5,16,9,5,2,2,2,3,Slight,-5.22304,50.076477
13687,169498,24581,4,1,2,1,40,1,1,5,16,7,5,5,1,1,3,Assistance,-5.22304,50.076477
13688,169498,24581,4,1,2,1,40,1,1,5,16,7,5,2,1,1,3,Assistance,-5.22304,50.076477
5664,168666,24600,4,1,2,1,60,1,1,4,19,9,0,5,1,1,3,Assistance,-5.23466,50.076324
23347,167102,25136,3,2,3,2,60,2,2,7,41,9,7,5,1,2,2,Assistance,-5.256774,50.080588
23348,167102,25136,3,2,3,2,60,2,2,7,41,9,13,2,1,2,2,Assistance,-5.256774,50.080588
23349,167102,25136,3,2,3,2,60,2,2,7,41,9,3,2,1,2,2,Assistance,-5.256774,50.080588
23350,167102,25136,3,2,3,2,60,2,2,7,41,9,7,5,1,2,3,Slight,-5.256774,50.080588
23351,167102,25136,3,2,3,2,60,2,2,7,41,9,13,2,1,2,3,Slight,-5.256774,50.080588
23352,167102,25136,3,2,3,2,60,2,2,7,41,9,3,2,1,2,3,Slight,-5.256774,50.080588
23353,167102,25136,3,2,3,2,60,2,2,7,41,9,7,5,2,2,1,Slight,-5.256774,50.080588
23354,167102,25136,3,2,3,2,60,2,2,7,41,9,13,2,2,2,1,Slight,-5.256774,50.080588
23355,167102,25136,3,2,3,2,60,2,2,7,41,9,3,2,2,2,1,Slight,-5.256774,50.080588
2750,166930,25290,3,1,2,2,30,1,1,6,43,7,5,3,1,1,3,Assistance,-5.259302,50.081841
271,166540,25420,3,1,3,1,60,1,1,6,39,9,11,2,1,1,3,Slight,-5.264824,50.082855
272,166540,25420,3,1,3,1,60,1,1,6,39,9,9,2,1,1,3,Slight,-5.264824,50.082855
273,166540,25420,3,1,3,1,60,1,1,6,39,9,1,1,1,1,3,Slight,-5.264824,50.082855
274,166540,25420,3,1,3,1,60,1,1,6,39,5,11,2,1,1,3,Assistance,-5.264824,50.082855
275,166540,25420,3,1,3,1,60,1,1,6,39,5,9,2,1,1,3,Assistance,-5.264824,50.082855
276,166540,25420,3,1,3,1,60,1,1,6,39,5,1,1,1,1,3,Assistance,-5.264824,50.082855
23951,170359,25526,6,2,1,2,60,2,2,2,41,9,6,2,2,1,3,Assistance,-5.211558,50.085357
28443,170362,25525,6,1,2,1,60,1,1,7,34,3,9,1,1,2,3,Slight,-5.211516,50.085349
16504,166313,25707,3,1,2,1,60,1,1,7,44,8,0,2,1,2,3,Slight,-5.268081,50.085417
16505,166313,25707,3,1,2,1,60,1,1,7,44,8,3,2,1,2,3,Slight,-5.268081,50.085417
16506,166313,25707,3,1,2,1,60,1,1,7,44,8,0,2,2,1,3,Slight,-5.268081,50.085417
16507,166313,25707,3,1,2,1,60,1,1,7,44,8,3,2,2,1,3,Slight,-5.268081,50.085417
23692,166315,25705,3,1,1,2,60,2,5,3,47,9,9,2,1,1,2,Slight,-5.268103,50.085388
23943,166315,25705,6,1,2,1,60,1,1,3,45,9,13,2,1,2,2,Slight,-5.268103,50.085388
23944,166315,25705,6,1,2,1,60,1,1,3,45,9,8,1,1,2,2,Slight,-5.268103,50.085388
25197,166315,25704,3,1,2,1,60,1,1,5,27,9,4,2,1,2,3,Assistance,-5.268103,50.085379
25198,166315,25704,3,1,2,1,60,1,1,5,27,20,4,2,1,1,3,Assistance,-5.268103,50.085379
25199,166315,25704,3,1,2,1,60,1,1,5,27,20,4,2,2,2,3,Assistance,-5.268103,50.085379
25200,166315,25704,3,1,2,1,60,1,1,5,27,20,4,2,2,2,1,Assistance,-5.268103,50.085379
25737,166315,25704,3,1,3,1,60,1,1,1,32,9,16,4,1,2,3,Slight,-5.268103,50.085379
25738,166315,25704,3,1,3,1,60,1,1,1,32,9,16,4,2,1,4,Slight,-5.268103,50.085379
25739,166315,25704,3,1,3,1,60,1,1,1,32,9,16,4,1,1,3,Slight,-5.268103,50.085379
16603,135857,25869,3,1,1,1,30,1,1,1,17,2,1,3,3,2,4,Assistance,-5.693058,50.074116
16405,163276,25926,6,1,1,1,30,1,1,6,19,2,8,2,3,1,1,Assistance,-5.310596,50.086181
8405,163900,25946,4,1,2,1,60,1,1,5,38,7,3,1,1,1,3,Slight,-5.301988,50.086535
8406,163900,25946,4,1,2,1,60,1,1,5,38,7,13,1,1,1,3,Slight,-5.301988,50.086535
11034,163901,25949,4,2,1,1,60,2,1,5,37,9,12,2,1,1,3,Slight,-5.301976,50.086563
11035,163901,25949,4,2,1,1,60,2,1,5,37,9,12,2,2,1,2,Slight,-5.301976,50.086563
25711,163897,25947,4,2,1,1,40,2,1,6,36,2,4,2,3,1,3,Assistance,-5.301995,50.086605
2995,144710,25980,4,1,2,4,60,1,8,2,49,13,15,4,1,1,3,Assistance,-5.569751,50.078907
2996,144710,25980,4,1,2,4,60,1,8,2,49,13,12,2,1,1,3,Assistance,-5.569751,50.078907
2997,144710,25980,4,1,2,4,60,1,8,2,49,11,15,4,1,1,3,Assistance,-5.569751,50.078907
2998,144710,25980,4,1,2,4,60,1,8,2,49,11,12,2,1,1,3,Assistance,-5.569751,50.078907
2995,144710,25980,4,1,2,4,60,1,8,2,49,13,15,4,1,1,3,Assistance,-5.569751,50.078907
2996,144710,25980,4,1,2,4,60,1,8,2,49,13,12,2,1,1,3,Assistance,-5.569751,50.078907
2997,144710,25980,4,1,2,4,60,1,8,2,49,11,15,4,1,1,3,Assistance,-5.569751,50.078907
2998,144710,25980,4,1,2,4,60,1,8,2,49,11,12,2,1,1,3,Assistance,-5.569751,50.078907
2790,166320,26140,3,1,2,1,60,1,1,6,37,9,5,2,1,2,3,Assistance,-5.268334,50.089234
2791,166320,26140,3,1,2,1,60,1,1,6,37,9,8,2,1,2,3,Assistance,-5.268334,50.089234
2792,166320,26140,3,1,2,1,60,1,1,6,37,9,5,2,2,2,1,Slight,-5.268334,50.089234
2793,166320,26140,3,1,2,1,60,1,1,6,37,9,8,2,2,2,1,Slight,-5.268334,50.089234
2958,135440,26320,5,1,2,1,30,1,1,1,24,3,12,1,1,2,2,Assistance,-5.699279,50.077906
28332,166724,26505,3,1,1,3,30,1,1,3,39,2,8,5,3,1,2,Assistance,-5.262884,50.092732
29001,166533,26561,3,1,2,2,30,1,2,3,51,5,5,2,1,1,3,Assistance,-5.265584,50.09316
29002,166533,26561,3,1,2,2,30,1,2,3,51,5,10,3,1,1,3,Assistance,-5.265584,50.09316
11118,166518,26580,3,1,1,2,40,1,1,6,12,5,0,4,1,1,3,Assistance,-5.26584,50.093263
11262,141862,26629,4,1,2,2,60,1,1,2,12,7,11,4,1,1,3,Assistance,-5.609915,50.083503
11263,141862,26629,4,1,2,2,60,1,1,2,12,7,1,1,1,1,3,Assistance,-5.609915,50.083503
13723,164658,26721,4,2,4,1,60,1,1,5,18,5,12,2,1,1,2,Assistance,-5.291888,50.093795
13724,164658,26721,4,2,4,1,60,1,1,5,18,5,10,3,1,1,2,Assistance,-5.291888,50.093795
13725,164658,26721,4,2,4,1,60,1,1,5,18,5,2,1,1,1,2,Assistance,-5.291888,50.093795
20054,136142,26752,6,1,2,2,30,1,2,1,31,9,4,2,1,2,2,Assistance,-5.689787,50.082096
20055,136142,26752,6,1,2,2,30,1,2,1,31,9,2,2,1,2,2,Assistance,-5.689787,50.082096
20054,136142,26752,6,1,2,2,30,1,2,1,31,9,4,2,1,2,2,Assistance,-5.689787,50.082096
20055,136142,26752,6,1,2,2,30,1,2,1,31,9,2,2,1,2,2,Assistance,-5.689787,50.082096
8498,167318,26809,6,2,2,1,30,1,1,2,34,9,9,2,1,2,3,Slight,-5.254813,50.095633
8499,167318,26809,6,2,2,1,30,1,1,2,34,9,3,2,1,2,3,Slight,-5.254813,50.095633
8500,167318,26809,6,2,2,1,30,1,1,2,34,9,9,2,1,2,3,Assistance,-5.254813,50.095633
8501,167318,26809,6,2,2,1,30,1,1,2,34,9,3,2,1,2,3,Assistance,-5.254813,50.095633
405,137080,26870,3,1,2,1,30,1,1,7,17,9,9,2,1,2,3,Slight,-5.676784,50.08357
406,137080,26870,3,1,2,1,30,1,1,7,17,9,4,3,1,2,3,Slight,-5.676784,50.08357
2961,137080,26870,3,1,1,1,60,1,1,7,34,9,0,2,1,1,3,Slight,-5.676784,50.08357
2962,137080,26870,3,1,1,1,60,1,1,7,34,9,0,2,2,1,2,Slight,-5.676784,50.08357
11261,137078,26865,3,1,1,1,60,1,1,7,17,7,13,4,1,1,3,Assistance,-5.676809,50.083525
5717,165129,26925,4,2,2,1,60,1,1,4,27,7,13,4,1,1,2,Assistance,-5.285438,50.095813
19750,166172,27111,6,1,2,1,30,1,1,6,31,5,8,2,1,1,3,Assistance,-5.270994,50.097895
19751,166172,27111,6,1,2,1,30,1,1,6,31,5,6,2,1,1,3,Assistance,-5.270994,50.097895
19750,166172,27111,6,1,2,1,30,1,1,6,31,5,8,2,1,1,3,Assistance,-5.270994,50.097895
19751,166172,27111,6,1,2,1,30,1,1,6,31,5,6,2,1,1,3,Assistance,-5.270994,50.097895
22700,166671,27187,3,1,1,1,30,1,1,1,30,5,2,1,1,1,3,Assistance,-5.26404,50.098835
5713,165615,27211,4,1,2,1,30,1,1,3,16,9,12,2,1,2,2,Slight,-5.27883,50.098573
13734,165615,27211,4,2,2,1,30,1,1,2,28,3,8,5,1,1,1,Assistance,-5.278831,50.098573
24153,166219,27321,6,1,1,2,30,1,1,1,7,2,3,2,3,1,3,Assistance,-5.270431,50.09986
24154,166219,27321,6,1,1,2,30,1,1,1,7,2,3,2,3,2,3,Assistance,-5.270431,50.09986
415,138370,27410,3,1,2,1,30,1,1,6,36,7,2,4,1,1,3,Slight,-5.65916,50.088986
11273,138379,27406,3,1,1,1,60,1,1,7,40,7,1,2,1,1,3,Assistance,-5.659032,50.088954
11265,140130,27537,3,1,2,1,60,1,1,7,28,9,3,2,1,1,4,Assistance,-5.634693,50.090898
11266,140130,27537,3,1,2,1,60,1,1,7,28,9,23,5,1,1,4,Assistance,-5.634693,50.090898
2701,162590,27570,3,1,2,1,60,1,1,2,22,9,9,2,1,1,3,Assistance,-5.321278,50.100595
2702,162590,27570,3,1,2,1,60,1,1,2,22,9,9,2,1,1,4,Assistance,-5.321278,50.100595
25964,162673,27658,3,1,2,1,60,1,1,1,41,9,10,4,1,1,2,Assistance,-5.320138,50.10148
25965,162673,27658,3,1,2,1,60,1,1,1,41,9,7,2,1,1,2,Assistance,-5.320138,50.10148
25966,162673,27658,3,1,2,1,60,1,1,1,41,9,10,4,2,2,2,Slight,-5.320138,50.10148
25967,162673,27658,3,1,2,1,60,1,1,1,41,9,7,2,2,2,2,Slight,-5.320138,50.10148
25968,162673,27658,3,1,2,1,60,1,1,1,41,9,10,4,2,1,2,Assistance,-5.320138,50.10148
25969,162673,27658,3,1,2,1,60,1,1,1,41,9,7,2,2,1,2,Assistance,-5.320138,50.10148
25970,162673,27658,3,1,2,1,60,1,1,1,41,13,10,4,1,1,3,Slight,-5.320138,50.10148
25971,162673,27658,3,1,2,1,60,1,1,1,41,13,7,2,1,1,3,Slight,-5.320138,50.10148
277,166390,27730,6,1,2,2,30,1,1,6,43,5,0,2,1,1,1,Assistance,-5.268329,50.103538
278,166390,27730,6,1,2,2,30,1,1,6,43,5,4,4,1,1,1,Assistance,-5.268329,50.103538
16476,165906,27823,6,1,2,2,30,1,5,2,44,5,4,2,1,1,3,Assistance,-5.275057,50.104256
16476,165906,27823,6,1,2,2,30,1,5,2,44,5,4,2,1,1,3,Assistance,-5.275057,50.104256
16476,165906,27823,6,1,2,2,30,1,5,2,44,5,4,2,1,1,3,Assistance,-5.275057,50.104256
16476,165906,27823,6,1,2,2,30,1,5,2,44,5,4,2,1,1,3,Assistance,-5.275057,50.104256
27557,145977,27883,4,1,1,1,60,1,1,3,23,9,12,2,1,2,2,Assistance,-5.553305,50.096595
5841,141277,27899,3,1,2,1,60,1,1,2,13,9,13,3,1,1,2,Assistance,-5.618935,50.094648
13713,164830,27963,3,2,2,1,60,1,1,1,20,9,16,2,1,1,3,Assistance,-5.290251,50.105015
13713,164830,27963,3,2,2,1,60,1,1,1,20,9,16,2,1,1,3,Assistance,-5.290251,50.105015
20120,163317,28026,3,2,2,2,30,2,2,5,41,9,14,2,2,2,3,Assistance,-5.311413,50.10498
20121,163317,28026,3,2,2,2,30,2,2,5,41,9,14,2,2,2,4,Assistance,-5.311413,50.10498
20122,163317,28026,3,2,2,2,30,2,2,5,41,9,14,2,1,2,3,Assistance,-5.311413,50.10498
25593,163317,28026,3,2,1,1,60,1,1,7,21,9,11,4,1,1,3,Slight,-5.311376,50.105041
25594,163317,28026,3,2,1,1,60,1,1,7,21,9,11,4,2,2,2,Slight,-5.311376,50.105041
16608,142310,28077,3,2,1,1,60,1,1,5,11,9,10,2,1,1,3,Assistance,-5.604549,50.096767
13719,166139,28179,6,2,2,1,30,3,1,5,51,5,16,2,1,2,3,Assistance,-5.272109,50.107472
13720,166139,28179,6,2,2,1,30,3,1,5,51,5,12,3,1,2,3,Assistance,-5.272109,50.107472
24386,166135,28173,6,1,2,1,30,1,1,1,13,4,15,4,1,2,3,Slight,-5.272125,50.107477
24387,166135,28173,6,1,2,1,30,1,1,1,13,4,3,2,1,2,3,Slight,-5.272125,50.107477
8436,164449,28199,3,1,2,1,60,1,1,2,28,3,15,2,1,1,2,Assistance,-5.295715,50.106983
13633,164449,28202,4,1,2,1,30,1,1,5,15,7,0,5,1,1,3,Slight,-5.295718,50.10701
13634,164449,28202,4,1,2,1,30,1,1,5,15,7,7,4,1,1,3,Slight,-5.295718,50.10701
16423,164449,28199,6,1,2,1,60,1,2,4,17,9,6,2,1,2,2,Slight,-5.295629,50.107056
16424,164449,28199,6,1,2,1,60,1,2,4,17,9,6,2,1,1,3,Slight,-5.295629,50.107056
16425,164449,28199,6,1,2,1,60,1,2,4,17,9,6,2,2,2,3,Slight,-5.295629,50.107056
253,166480,28220,4,2,2,2,60,2,1,2,46,9,9,2,1,1,4,Assistance,-5.267372,50.107974
8496,166480,28214,4,1,3,2,30,1,2,2,32,9,4,2,1,1,3,Slight,-5.267369,50.10792
8497,166480,28214,4,1,3,2,30,1,2,2,32,9,8,3,1,1,3,Slight,-5.267369,50.10792
253,166480,28220,4,2,2,2,60,2,1,2,46,9,9,2,1,1,4,Assistance,-5.267372,50.107974
8496,166480,28214,4,1,3,2,30,1,2,2,32,9,4,2,1,1,3,Slight,-5.267369,50.10792
8497,166480,28214,4,1,3,2,30,1,2,2,32,9,8,3,1,1,3,Slight,-5.267369,50.10792
11203,178215,28300,5,1,1,2,40,1,1,2,44,2,4,4,3,1,4,Assistance,-5.103556,50.113192
16620,146051,28361,4,1,3,1,30,1,1,1,25,9,11,2,1,1,4,Slight,-5.552535,50.100928
16621,146051,28361,4,1,3,1,30,1,1,1,25,9,13,3,1,1,4,Slight,-5.552535,50.100928
16622,146051,28361,4,1,3,1,30,1,1,1,25,9,10,3,1,1,4,Slight,-5.552535,50.100928
19668,146051,28358,6,2,3,1,30,1,1,4,32,7,20,2,1,1,3,Assistance,-5.552626,50.100828
19669,146051,28358,6,2,3,1,30,1,1,4,32,7,3,2,1,1,3,Assistance,-5.552626,50.100828
19670,146051,28358,6,2,3,1,30,1,1,4,32,7,15,2,1,1,3,Assistance,-5.552626,50.100828
11285,146051,28381,4,1,2,1,20,1,2,7,19,9,5,2,1,1,4,Slight,-5.552641,50.101035
11286,146051,28381,4,1,2,1,20,1,2,7,19,9,10,2,1,1,4,Slight,-5.552641,50.101035
11288,146051,28381,4,2,2,2,30,1,4,7,30,5,7,4,1,1,3,Assistance,-5.552641,50.101035
11289,146051,28381,4,2,2,2,30,1,4,7,30,5,6,2,1,1,3,Assistance,-5.552641,50.101035
13901,146051,28381,4,1,2,1,30,1,1,4,48,9,9,2,1,1,3,Slight,-5.552641,50.101035
2709,161480,28450,3,1,1,1,30,1,1,6,32,2,14,2,3,1,2,Slight,-5.337322,50.108051
25437,161478,28446,6,1,2,1,30,1,1,4,31,5,13,4,1,1,3,Assistance,-5.337311,50.108077
25438,161478,28446,6,1,2,1,30,1,1,4,31,5,2,2,1,1,3,Assistance,-5.337311,50.108077
5703,166448,28611,4,1,2,2,40,3,2,1,51,3,10,4,1,1,3,Slight,-5.268058,50.111472
16465,166448,28611,4,1,2,1,30,1,1,3,5,5,14,1,1,1,1,Assistance,-5.267972,50.111545
23636,166440,28612,4,1,2,1,30,1,1,4,46,9,4,4,1,2,3,Slight,-5.268135,50.111539
23637,166440,28612,4,1,2,1,30,1,1,4,46,9,15,5,1,2,3,Slight,-5.268135,50.111539
26112,166445,28612,4,1,2,1,30,1,1,7,43,4,1,2,1,1,1,Slight,-5.268066,50.111541
26113,166445,28612,4,1,2,1,30,1,1,7,43,4,10,3,1,1,1,Slight,-5.268066,50.111541
27747,166446,28612,4,1,2,1,30,1,1,7,27,9,8,4,1,2,4,Slight,-5.268052,50.111542
27748,166446,28612,4,1,2,1,30,1,1,7,27,9,6,5,1,2,4,Slight,-5.268052,50.111542
27749,166446,28612,4,1,2,1,30,1,1,7,27,9,8,4,2,2,4,Slight,-5.268052,50.111542
27750,166446,28612,4,1,2,1,30,1,1,7,27,9,6,5,2,2,4,Slight,-5.268052,50.111542
27751,166446,28612,4,1,2,1,30,1,1,7,27,9,8,4,2,2,4,Assistance,-5.268052,50.111542
27752,166446,28612,4,1,2,1,30,1,1,7,27,9,6,5,2,2,4,Assistance,-5.268052,50.111542
26108,137953,28712,4,1,2,1,60,1,1,1,43,9,1,2,1,2,3,Assistance,-5.665832,50.100552
24784,166709,28752,6,1,2,1,30,1,1,2,20,3,6,2,1,1,1,Assistance,-5.264465,50.112902
27339,159403,28834,3,1,2,1,60,1,1,2,18,9,2,2,1,2,3,Assistance,-5.366524,50.110723
27340,159403,28834,3,1,2,1,60,1,1,2,18,9,1,4,1,2,3,Assistance,-5.366524,50.110723
27341,159403,28834,3,1,2,1,60,1,1,2,18,9,2,2,2,2,4,Slight,-5.366524,50.110723
27342,159403,28834,3,1,2,1,60,1,1,2,18,9,1,4,2,2,4,Slight,-5.366524,50.110723
437,146260,29020,5,1,1,2,30,1,2,1,50,2,0,2,3,2,4,Slight,-5.550148,50.10686
16623,146258,29022,6,1,2,1,30,1,1,2,36,7,1,2,1,1,2,Slight,-5.550086,50.106949
16624,146258,29022,6,1,2,1,30,1,1,2,36,7,10,4,1,1,2,Slight,-5.550086,50.106949
22342,146252,29016,6,1,1,1,30,1,4,7,23,2,5,2,3,2,4,Assistance,-5.55022,50.106883
2767,168170,29060,3,1,2,1,60,1,1,6,14,7,1,1,1,1,3,Assistance,-5.244287,50.116178
2768,168170,29060,3,1,2,1,60,1,1,6,14,7,0,1,1,1,3,Assistance,-5.244287,50.116178
2769,168170,29060,3,1,2,1,60,1,1,6,14,9,1,1,1,1,4,Slight,-5.244287,50.116178
2770,168170,29060,3,1,2,1,60,1,1,6,14,9,0,1,1,1,4,Slight,-5.244287,50.116178
2771,168170,29060,3,1,2,1,60,1,1,6,14,9,1,1,2,2,4,Slight,-5.244287,50.116178
2772,168170,29060,3,1,2,1,60,1,1,6,14,9,0,1,2,2,4,Slight,-5.244287,50.116178
8488,168167,29057,3,1,2,1,60,1,1,3,10,9,10,2,1,2,3,Slight,-5.244327,50.11615
8489,168167,29057,3,1,2,1,60,1,1,3,10,9,3,3,1,2,3,Slight,-5.244327,50.11615
8490,168167,29057,3,1,2,1,60,1,1,3,10,9,10,2,2,2,1,Slight,-5.244327,50.11615
8491,168167,29057,3,1,2,1,60,1,1,3,10,9,3,3,2,2,1,Slight,-5.244327,50.11615
