,Easting,Northing,1st Road Class,Accident Time,Number of Vehicles,Road Surface,Speed Limit,Lighting Conditions,Weather Conditions,dia_semana,semana_en_año,Type of Vehicle,Age of Vehicle,First Point of Impact,Casualty Class,Sex of Casualty,Age of Casualty,Casualty Severity,longitude,latitude
1909,439300,384440,3,1,2,1,30,1,1,4,36,9,8,2,1,2,1,Slight,-1.411009,53.355376
5485,439300,384440,3,1,1,1,30,1,1,6,25,11,6,1,2,1,1,Slight,-1.411009,53.355376
5570,439300,384440,3,1,2,1,30,1,1,1,28,5,18,4,1,1,1,Slight,-1.411009,53.355376
5571,439300,384440,3,1,2,1,30,1,1,1,28,5,4,2,1,1,1,Slight,-1.411009,53.355376
16436,439300,384440,3,2,2,1,30,1,1,3,30,9,9,5,1,1,3,Assistance,-1.411009,53.355376
16437,439300,384440,3,2,2,1,30,1,1,3,30,9,4,4,1,1,3,Assistance,-1.411009,53.355376
17603,439300,384440,6,1,2,1,30,1,1,3,7,5,14,3,1,1,2,Slight,-1.411009,53.355376
17604,439300,384440,6,1,2,1,30,1,1,3,7,5,11,2,1,1,2,Slight,-1.411009,53.355376
19055,439300,384440,3,1,3,2,30,1,4,4,40,9,11,3,1,2,3,Slight,-1.411009,53.355376
19056,439300,384440,3,1,3,2,30,1,4,4,40,9,1,3,1,2,3,Slight,-1.411009,53.355376
19057,439300,384440,3,1,3,2,30,1,4,4,40,9,2,2,1,2,3,Slight,-1.411009,53.355376
19058,439300,384440,3,1,3,2,30,1,4,4,40,9,11,3,1,2,4,Slight,-1.411009,53.355376
19059,439300,384440,3,1,3,2,30,1,4,4,40,9,1,3,1,2,4,Slight,-1.411009,53.355376
19060,439300,384440,3,1,3,2,30,1,4,4,40,9,2,2,1,2,4,Slight,-1.411009,53.355376
19619,439300,384440,3,1,2,1,30,1,1,3,50,9,7,5,1,1,3,Slight,-1.411009,53.355376
24507,434370,384442,3,1,3,1,30,1,4,7,15,7,9,4,1,1,2,Assistance,-1.485076,53.355737
24508,434370,384442,3,1,3,1,30,1,4,7,15,7,4,5,1,1,2,Assistance,-1.485076,53.355737
24509,434370,384442,3,1,3,1,30,1,4,7,15,7,14,2,1,1,2,Assistance,-1.485076,53.355737
24510,434370,384442,3,1,3,1,30,1,4,7,15,7,9,4,2,1,2,Assistance,-1.485076,53.355737
24511,434370,384442,3,1,3,1,30,1,4,7,15,7,4,5,2,1,2,Assistance,-1.485076,53.355737
24512,434370,384442,3,1,3,1,30,1,4,7,15,7,14,2,2,1,2,Assistance,-1.485076,53.355737
1923,434860,384460,3,1,1,2,30,1,2,3,39,2,7,2,3,1,3,Assistance,-1.477712,53.355866
5195,436700,384490,4,1,2,1,30,1,1,5,17,9,9,2,1,1,4,Slight,-1.450065,53.356011
6192,436700,384490,5,1,1,1,30,1,1,3,46,2,0,2,3,1,1,Slight,-1.450065,53.356011
12893,436700,384490,4,1,1,1,30,1,1,2,17,2,7,2,3,1,3,Assistance,-1.450065,53.356011
13398,436700,384490,4,1,2,1,30,1,1,5,25,9,15,5,1,1,3,Slight,-1.450065,53.356011
31754,436701,384494,4,1,2,1,30,1,1,2,31,9,14,2,1,1,3,Slight,-1.450054,53.356078
31755,436701,384494,4,1,2,1,30,1,1,2,31,9,15,2,1,1,3,Slight,-1.450054,53.356078
34453,436702,384493,6,2,2,2,30,3,2,7,51,4,15,2,1,1,2,Slight,-1.450039,53.356069
34454,436702,384493,6,2,2,2,30,3,2,7,51,4,1,2,1,1,2,Slight,-1.450039,53.356069
5787,434410,384510,3,1,2,1,30,1,1,1,33,9,9,5,1,1,3,Slight,-1.484467,53.356345
5788,434410,384510,3,1,2,1,30,1,1,1,33,9,12,2,1,1,3,Slight,-1.484467,53.356345
15545,434410,384500,6,1,2,1,30,1,1,4,13,3,10,1,1,1,2,Assistance,-1.484469,53.356255
17597,434410,384500,3,1,2,2,30,1,2,2,7,5,9,2,1,1,2,Slight,-1.484469,53.356255
20543,434410,384500,3,1,1,1,40,1,1,6,22,2,0,1,3,1,1,Slight,-1.484469,53.356255
21379,434410,384510,3,1,2,2,30,1,2,1,39,5,9,2,1,1,3,Slight,-1.484467,53.356345
21380,434410,384510,3,1,2,2,30,1,2,1,39,5,2,4,1,1,3,Slight,-1.484467,53.356345
2699,431960,384520,6,1,1,1,30,1,1,5,28,2,0,2,3,2,1,Slight,-1.521276,53.356588
8265,431960,384520,5,1,2,1,30,1,1,3,13,9,1,2,1,2,3,Slight,-1.521276,53.356588
8266,431960,384520,5,1,2,1,30,1,1,3,13,9,2,2,1,2,3,Slight,-1.521276,53.356588
10037,431960,384520,6,1,2,1,30,1,1,3,9,9,14,2,2,2,4,Assistance,-1.521276,53.356588
10038,431960,384520,6,1,2,1,30,1,1,3,9,9,5,5,2,2,4,Assistance,-1.521276,53.356588
10039,431960,384520,6,1,2,1,30,1,1,3,9,9,14,2,2,1,1,Slight,-1.521276,53.356588
10040,431960,384520,6,1,2,1,30,1,1,3,9,9,5,5,2,1,1,Slight,-1.521276,53.356588
18879,431960,384520,5,1,2,1,30,1,1,2,37,3,6,2,1,2,3,Slight,-1.521276,53.356588
19459,431960,384520,5,1,2,1,30,3,1,4,48,6,9,2,1,1,3,Slight,-1.521276,53.356588
27684,431964,384525,6,1,2,1,30,1,1,3,41,3,11,2,1,1,2,Slight,-1.521219,53.356645
27684,431964,384525,6,1,2,1,30,1,1,3,41,3,11,2,1,1,2,Slight,-1.521219,53.356645
15321,435690,384540,6,1,1,2,30,1,1,5,5,2,1,5,3,1,4,Assistance,-1.465233,53.35653
19253,436620,384560,4,2,1,2,30,3,2,6,43,2,6,4,3,1,3,Assistance,-1.451259,53.356646
19253,436620,384560,4,2,1,2,30,3,2,6,43,2,6,4,3,1,3,Assistance,-1.451259,53.356646
14012,432680,384600,3,1,2,1,30,1,1,1,37,5,0,3,1,1,1,Assistance,-1.51045,53.357263
14013,432680,384600,3,1,2,1,30,1,1,1,37,5,1,2,1,1,1,Assistance,-1.51045,53.357263
13372,433080,384620,6,2,2,1,30,1,1,3,23,3,7,2,1,1,1,Assistance,-1.504438,53.357418
13372,433080,384620,6,2,2,1,30,1,1,3,23,3,7,2,1,1,1,Assistance,-1.504438,53.357418
32427,432674,384628,6,1,1,2,20,1,1,1,49,2,7,2,3,2,4,Assistance,-1.51054,53.357546
24653,432443,384642,6,1,1,1,30,1,1,3,20,2,13,2,3,2,4,Assistance,-1.514007,53.357656
27428,432444,384645,5,2,2,1,30,1,1,2,31,3,3,2,1,1,3,Slight,-1.513995,53.357695
16754,431930,384660,6,1,1,1,30,1,1,1,40,2,9,4,3,1,1,Assistance,-1.521712,53.357848
13610,434310,384690,6,2,1,1,30,3,1,6,29,2,9,2,3,1,1,Assistance,-1.48595,53.357969
1690,434540,384710,3,2,2,1,30,3,1,7,22,9,10,3,1,2,2,Slight,-1.482493,53.358134
1691,434540,384710,3,2,2,1,30,3,1,7,22,9,8,2,1,2,2,Slight,-1.482493,53.358134
1692,434540,384710,3,2,2,1,30,3,1,7,22,9,10,3,2,2,2,Slight,-1.482493,53.358134
1693,434540,384710,3,2,2,1,30,3,1,7,22,9,8,2,2,2,2,Slight,-1.482493,53.358134
7926,434540,384700,3,2,1,3,30,3,3,7,3,2,7,4,3,1,4,Assistance,-1.482494,53.358044
1690,434540,384710,3,2,2,1,30,3,1,7,22,9,10,3,1,2,2,Slight,-1.482493,53.358134
1691,434540,384710,3,2,2,1,30,3,1,7,22,9,8,2,1,2,2,Slight,-1.482493,53.358134
1692,434540,384710,3,2,2,1,30,3,1,7,22,9,10,3,2,2,2,Slight,-1.482493,53.358134
1693,434540,384710,3,2,2,1,30,3,1,7,22,9,8,2,2,2,2,Slight,-1.482493,53.358134
25606,434540,384711,3,2,2,2,30,1,2,4,33,5,4,3,1,2,2,Slight,-1.482493,53.358143
25607,434540,384711,3,2,2,2,30,1,2,4,33,5,9,2,1,2,2,Slight,-1.482493,53.358143
29435,434544,384720,3,1,2,1,30,1,1,4,29,9,6,3,1,2,3,Assistance,-1.482432,53.358224
29436,434544,384720,3,1,2,1,30,1,1,4,29,9,15,2,1,2,3,Assistance,-1.482432,53.358224
29435,434544,384720,3,1,2,1,30,1,1,4,29,9,6,3,1,2,3,Assistance,-1.482432,53.358224
29436,434544,384720,3,1,2,1,30,1,1,4,29,9,15,2,1,2,3,Assistance,-1.482432,53.358224
1922,434560,384740,3,1,2,1,30,1,1,6,38,9,6,5,1,2,3,Slight,-1.482189,53.358402
5922,434560,384740,3,1,2,1,30,1,1,2,38,9,5,5,1,2,3,Slight,-1.482189,53.358402
5923,434560,384740,3,1,2,1,30,1,1,2,38,9,8,3,1,2,3,Slight,-1.482189,53.358402
6216,434560,384740,3,2,3,2,30,3,1,6,45,9,2,5,1,2,3,Slight,-1.482189,53.358402
6217,434560,384740,3,2,3,2,30,3,1,6,45,9,2,4,1,2,3,Slight,-1.482189,53.358402
6218,434560,384740,3,2,3,2,30,3,1,6,45,9,12,2,1,2,3,Slight,-1.482189,53.358402
10847,434560,384740,3,1,2,1,30,1,1,4,27,9,9,5,2,2,3,Slight,-1.482189,53.358402
10848,434560,384740,3,1,2,1,30,1,1,4,27,9,9,5,1,2,2,Slight,-1.482189,53.358402
12715,434560,384740,5,1,2,1,30,1,1,1,14,5,8,3,1,1,1,Assistance,-1.482189,53.358402
12716,434560,384740,5,1,2,1,30,1,1,1,14,5,27,2,1,1,1,Assistance,-1.482189,53.358402
14023,434560,384740,3,1,2,1,30,1,1,1,38,9,10,2,1,2,3,Slight,-1.482189,53.358402
14024,434560,384740,3,1,2,1,30,1,1,1,38,9,5,2,1,2,3,Slight,-1.482189,53.358402
20516,434560,384740,3,1,2,1,30,1,1,2,21,9,4,2,1,2,2,Slight,-1.482189,53.358402
20517,434560,384740,3,1,2,1,30,1,1,2,21,9,0,5,1,2,2,Slight,-1.482189,53.358402
25115,434568,384746,3,2,2,1,30,3,1,4,31,8,9,4,1,1,3,Slight,-1.482068,53.358456
25116,434568,384746,3,2,2,1,30,3,1,4,31,8,6,2,1,1,3,Slight,-1.482068,53.358456
30859,434566,384743,6,2,2,1,30,3,1,6,7,9,2,4,1,2,3,Slight,-1.482102,53.358459
30860,434566,384743,6,2,2,1,30,3,1,6,7,9,9,2,1,2,3,Slight,-1.482102,53.358459
34986,434562,384745,3,2,2,1,30,3,1,1,16,7,14,2,1,1,3,Slight,-1.482162,53.358478
34987,434562,384745,3,2,2,1,30,3,1,1,16,7,12,4,1,1,3,Slight,-1.482162,53.358478
35518,434564,384745,3,2,2,1,30,3,1,4,37,9,12,2,1,2,3,Slight,-1.482132,53.358478
29811,432425,384750,6,1,2,1,30,1,1,2,40,17,9,5,1,1,4,Assistance,-1.514266,53.358628
1876,436740,384770,6,1,2,1,30,1,1,2,33,7,4,4,1,1,3,Slight,-1.449431,53.358525
1877,436740,384770,6,1,2,1,30,1,1,2,33,7,8,2,1,1,3,Slight,-1.449431,53.358525
18183,436740,384770,5,1,2,1,30,1,1,6,21,9,10,2,1,1,3,Slight,-1.449431,53.358525
18184,436740,384770,5,1,2,1,30,1,1,6,21,9,3,2,1,1,3,Slight,-1.449431,53.358525
18185,436740,384770,5,1,2,1,30,1,1,6,21,9,10,2,2,2,2,Slight,-1.449431,53.358525
18186,436740,384770,5,1,2,1,30,1,1,6,21,9,3,2,2,2,2,Slight,-1.449431,53.358525
18187,436740,384770,5,1,2,1,30,1,1,6,21,10,10,2,1,1,3,Slight,-1.449431,53.358525
18188,436740,384770,5,1,2,1,30,1,1,6,21,10,3,2,1,1,3,Slight,-1.449431,53.358525
18189,436740,384770,5,1,2,1,30,1,1,6,21,10,10,2,2,2,4,Slight,-1.449431,53.358525
18190,436740,384770,5,1,2,1,30,1,1,6,21,10,3,2,2,2,4,Slight,-1.449431,53.358525
18191,436740,384770,5,1,2,1,30,1,1,6,21,10,10,2,2,1,4,Slight,-1.449431,53.358525
18192,436740,384770,5,1,2,1,30,1,1,6,21,10,3,2,2,1,4,Slight,-1.449431,53.358525
20938,436740,384770,6,2,2,1,40,1,1,1,32,9,10,1,1,2,2,Slight,-1.449431,53.358525
20939,436740,384770,6,2,2,1,40,1,1,1,32,9,9,1,1,2,2,Slight,-1.449431,53.358525
29103,436743,384775,6,2,2,1,30,1,1,5,21,9,13,5,1,2,3,Assistance,-1.449386,53.358571
29104,436743,384775,6,2,2,1,30,1,1,5,21,9,15,2,1,2,3,Assistance,-1.449386,53.358571
33424,436743,384777,6,1,2,1,30,1,1,6,23,9,2,2,1,2,4,Assistance,-1.44939,53.358619
33425,436743,384777,6,1,2,1,30,1,1,6,23,9,10,2,1,2,4,Assistance,-1.44939,53.358619
16174,438040,384800,5,2,2,1,30,1,1,4,26,9,0,3,1,1,3,Slight,-1.429896,53.358703
16175,438040,384800,5,2,2,1,30,1,1,4,26,9,12,2,1,1,3,Slight,-1.429896,53.358703
21964,438040,384800,6,1,1,2,30,1,1,5,49,2,9,2,3,2,1,Assistance,-1.429896,53.358703
35125,435010,384802,3,1,1,1,30,1,1,1,25,9,7,2,1,1,3,Assistance,-1.475425,53.358961
9462,432600,384830,6,1,2,2,30,1,2,5,52,9,2,5,2,2,3,Assistance,-1.511628,53.359335
9463,432600,384830,6,1,2,2,30,1,2,5,52,9,11,2,2,2,3,Assistance,-1.511628,53.359335
9462,432600,384830,6,1,2,2,30,1,2,5,52,9,2,5,2,2,3,Assistance,-1.511628,53.359335
9463,432600,384830,6,1,2,2,30,1,2,5,52,9,11,2,2,2,3,Assistance,-1.511628,53.359335
14663,434650,384850,6,1,1,1,30,1,1,1,49,2,7,3,3,2,4,Assistance,-1.480824,53.359385
14863,434210,384870,5,1,2,3,30,1,1,4,52,9,0,2,1,1,4,Slight,-1.487433,53.359593
14864,434210,384870,5,1,2,3,30,1,1,4,52,9,1,2,1,1,4,Slight,-1.487433,53.359593
14865,434210,384870,5,1,2,3,30,1,1,4,52,9,0,2,2,2,4,Slight,-1.487433,53.359593
14866,434210,384870,5,1,2,3,30,1,1,4,52,9,1,2,2,2,4,Slight,-1.487433,53.359593
14867,434210,384870,5,1,2,3,30,1,1,4,52,9,0,2,2,2,4,Assistance,-1.487433,53.359593
14868,434210,384870,5,1,2,3,30,1,1,4,52,9,1,2,2,2,4,Assistance,-1.487433,53.359593
1404,434710,384890,3,1,2,1,30,1,1,7,3,9,11,2,1,1,2,Slight,-1.479919,53.359741
1405,434710,384890,3,1,2,1,30,1,1,7,3,9,2,3,1,1,2,Slight,-1.479919,53.359741
1406,434710,384890,3,1,2,1,30,1,1,7,3,9,11,2,2,2,2,Assistance,-1.479919,53.359741
1407,434710,384890,3,1,2,1,30,1,1,7,3,9,2,3,2,2,2,Assistance,-1.479919,53.359741
1767,434710,384880,3,1,4,1,30,1,1,6,29,9,5,2,1,2,3,Slight,-1.47992,53.359651
1768,434710,384880,3,1,4,1,30,1,1,6,29,9,0,2,1,2,3,Slight,-1.47992,53.359651
1404,434710,384890,3,1,2,1,30,1,1,7,3,9,11,2,1,1,2,Slight,-1.479919,53.359741
1405,434710,384890,3,1,2,1,30,1,1,7,3,9,2,3,1,1,2,Slight,-1.479919,53.359741
1406,434710,384890,3,1,2,1,30,1,1,7,3,9,11,2,2,2,2,Assistance,-1.479919,53.359741
1407,434710,384890,3,1,2,1,30,1,1,7,3,9,2,3,2,2,2,Assistance,-1.479919,53.359741
33788,434103,384923,6,2,2,1,30,1,1,1,35,4,8,3,1,1,3,Assistance,-1.489039,53.360107
33789,434103,384923,6,2,2,1,30,1,1,1,35,4,12,2,1,1,3,Assistance,-1.489039,53.360107
30108,436813,384927,6,1,1,1,20,1,1,7,43,2,3,2,3,2,1,Assistance,-1.448317,53.359932
5322,432830,384950,3,1,1,1,30,1,1,3,21,9,2,2,1,1,4,Slight,-1.50816,53.3604
21880,432830,384960,3,1,1,1,30,1,1,7,50,2,11,2,3,2,4,Assistance,-1.508159,53.36049
21881,432830,384960,3,1,1,1,30,1,1,7,50,2,11,2,3,1,4,Slight,-1.508159,53.36049
12488,433820,384990,6,1,2,2,30,1,1,3,8,9,1,5,2,2,3,Slight,-1.49328,53.360697
12489,433820,384990,6,1,2,2,30,1,1,3,8,9,6,2,2,2,3,Slight,-1.49328,53.360697
12490,433820,384990,6,1,2,2,30,1,1,3,8,9,1,5,2,2,1,Slight,-1.49328,53.360697
12491,433820,384990,6,1,2,2,30,1,1,3,8,9,6,2,2,2,1,Slight,-1.49328,53.360697
12492,433820,384990,6,1,2,2,30,1,1,3,8,9,1,5,1,2,4,Slight,-1.49328,53.360697
12493,433820,384990,6,1,2,2,30,1,1,3,8,9,6,2,1,2,4,Slight,-1.49328,53.360697
27056,433819,384998,5,1,2,1,30,1,1,4,26,9,0,2,1,2,3,Slight,-1.493299,53.360782
27057,433819,384998,5,1,2,1,30,1,1,4,26,9,6,2,1,2,3,Slight,-1.493299,53.360782
32931,433819,384998,6,1,2,1,30,4,1,2,10,9,4,2,1,1,3,Assistance,-1.493298,53.3608
32932,433819,384998,6,1,2,1,30,4,1,2,10,9,12,5,1,1,3,Assistance,-1.493298,53.3608
32933,433819,384998,6,1,2,1,30,4,1,2,10,9,4,2,1,2,4,Slight,-1.493298,53.3608
32934,433819,384998,6,1,2,1,30,4,1,2,10,9,12,5,1,2,4,Slight,-1.493298,53.3608
7897,432820,385010,3,2,2,1,30,3,1,7,2,3,5,4,1,1,2,Slight,-1.508304,53.36094
8771,432820,385010,3,1,2,1,30,1,1,2,31,2,0,5,3,1,3,Assistance,-1.508304,53.36094
8772,432820,385010,3,1,2,1,30,1,1,2,31,2,13,1,3,1,3,Assistance,-1.508304,53.36094
22942,432825,385001,3,1,2,1,30,1,1,1,29,9,3,5,1,2,3,Slight,-1.50823,53.360859
22943,432825,385001,3,1,2,1,30,1,1,1,29,9,6,2,1,2,3,Slight,-1.50823,53.360859
8661,435160,385020,3,1,1,5,30,1,2,1,26,11,7,1,1,1,3,Slight,-1.473143,53.36088
8662,435160,385020,3,1,1,5,30,1,2,1,26,11,7,1,2,2,2,Slight,-1.473143,53.36088
8663,435160,385020,3,1,1,5,30,1,2,1,26,11,7,1,2,1,3,Assistance,-1.473143,53.36088
8664,435160,385020,3,1,1,5,30,1,2,1,26,11,7,1,2,1,3,Slight,-1.473143,53.36088
11565,432820,385050,3,1,1,1,30,1,1,6,42,2,7,3,3,2,4,Assistance,-1.5083,53.361299
8877,434780,385070,3,2,2,1,30,3,1,7,34,9,7,2,1,1,3,Slight,-1.478847,53.361354
8878,434780,385070,3,2,2,1,30,3,1,7,34,9,9,2,1,1,3,Slight,-1.478847,53.361354
8879,434780,385070,3,2,2,1,30,3,1,7,34,9,7,2,1,2,1,Assistance,-1.478847,53.361354
8880,434780,385070,3,2,2,1,30,3,1,7,34,9,9,2,1,2,1,Assistance,-1.478847,53.361354
8881,434780,385070,3,2,2,1,30,3,1,7,34,9,7,2,2,1,1,Slight,-1.478847,53.361354
8882,434780,385070,3,2,2,1,30,3,1,7,34,9,9,2,2,1,1,Slight,-1.478847,53.361354
27550,434780,385054,3,1,2,1,30,1,1,6,38,5,4,2,1,1,3,Slight,-1.478854,53.361223
27551,434780,385054,3,1,2,1,30,1,1,6,38,5,8,4,1,1,3,Slight,-1.478854,53.361223
29224,434776,385053,3,1,2,1,30,1,1,7,21,9,7,2,1,1,3,Slight,-1.47891,53.361202
29225,434776,385053,3,1,2,1,30,1,1,7,21,9,5,2,1,1,3,Slight,-1.47891,53.361202
29226,434776,385053,3,1,2,1,30,1,1,7,21,9,7,2,2,2,2,Slight,-1.47891,53.361202
29227,434776,385053,3,1,2,1,30,1,1,7,21,9,5,2,2,2,2,Slight,-1.47891,53.361202
8877,434780,385070,3,2,2,1,30,3,1,7,34,9,7,2,1,1,3,Slight,-1.478847,53.361354
8878,434780,385070,3,2,2,1,30,3,1,7,34,9,9,2,1,1,3,Slight,-1.478847,53.361354
8879,434780,385070,3,2,2,1,30,3,1,7,34,9,7,2,1,2,1,Assistance,-1.478847,53.361354
8880,434780,385070,3,2,2,1,30,3,1,7,34,9,9,2,1,2,1,Assistance,-1.478847,53.361354
8881,434780,385070,3,2,2,1,30,3,1,7,34,9,7,2,2,1,1,Slight,-1.478847,53.361354
8882,434780,385070,3,2,2,1,30,3,1,7,34,9,9,2,2,1,1,Slight,-1.478847,53.361354
34481,434794,385090,3,1,1,1,30,3,8,6,1,2,12,2,3,2,3,Assistance,-1.478638,53.361564
8047,432820,385120,3,1,2,2,30,1,3,5,6,6,7,2,1,1,3,Assistance,-1.508293,53.361928
8048,432820,385120,3,1,2,2,30,1,3,5,6,6,16,2,1,1,3,Assistance,-1.508293,53.361928
5455,431210,385130,6,2,1,1,30,1,1,1,25,2,2,4,3,1,4,Assistance,-1.532484,53.362116
3734,432820,385160,3,1,2,1,30,1,1,7,3,3,3,3,1,1,3,Slight,-1.508289,53.362288
24885,432825,385151,3,2,2,1,30,1,1,4,24,7,10,5,1,1,3,Assistance,-1.508215,53.362207
24886,432825,385151,3,2,2,1,30,1,1,4,24,7,0,4,1,1,3,Assistance,-1.508215,53.362207
1565,434820,385170,3,2,2,1,30,3,1,6,15,9,9,2,1,1,2,Slight,-1.478235,53.36225
1566,434820,385170,3,2,2,1,30,3,1,6,15,9,9,2,2,1,2,Slight,-1.478235,53.36225
1567,434820,385170,3,2,2,1,30,3,1,6,15,8,9,2,1,1,3,Slight,-1.478235,53.36225
10036,434820,385170,3,2,1,1,30,3,1,7,9,2,12,2,3,2,1,Slight,-1.478235,53.36225
17970,434820,385170,3,1,1,1,30,1,1,4,15,2,1,3,3,2,4,Slight,-1.478235,53.36225
31628,434824,385162,3,2,2,1,30,1,1,7,28,9,17,2,1,1,3,Slight,-1.47818,53.362209
31629,434824,385162,3,2,2,1,30,1,1,7,28,9,11,3,1,1,3,Slight,-1.47818,53.362209
31630,434824,385162,3,2,2,1,30,1,1,7,28,8,17,2,1,1,3,Assistance,-1.47818,53.362209
31631,434824,385162,3,2,2,1,30,1,1,7,28,8,11,3,1,1,3,Assistance,-1.47818,53.362209
31086,435156,385180,3,1,2,1,30,1,1,2,14,3,15,4,1,1,3,Slight,-1.473189,53.362349
35261,435156,385179,6,1,2,1,30,1,1,4,29,3,15,5,1,1,3,Assistance,-1.473189,53.36234
31086,435156,385180,3,1,2,1,30,1,1,2,14,3,15,4,1,1,3,Slight,-1.473189,53.362349
35261,435156,385179,6,1,2,1,30,1,1,4,29,3,15,5,1,1,3,Assistance,-1.473189,53.36234
11784,434840,385210,3,2,2,2,30,3,1,6,46,8,7,3,1,1,3,Assistance,-1.47793,53.362609
11785,434840,385210,3,2,2,2,30,3,1,6,46,8,3,4,1,1,3,Assistance,-1.47793,53.362609
17290,434840,385210,3,1,1,4,30,1,1,2,51,11,3,1,2,2,1,Slight,-1.47793,53.362609
20454,432820,385230,3,1,2,2,40,1,1,4,17,3,4,2,1,1,3,Assistance,-1.508281,53.362917
22918,432821,385227,3,1,2,1,30,1,1,3,28,3,4,5,1,1,3,Slight,-1.508267,53.362891
27271,432823,385229,3,1,2,1,30,1,1,3,24,3,12,5,1,2,3,Slight,-1.508241,53.362921
31307,432821,385229,3,1,2,1,30,1,1,1,14,3,6,5,1,1,3,Assistance,-1.50827,53.362938
3037,432820,385250,3,1,2,1,30,1,1,2,46,3,13,3,1,1,3,Assistance,-1.508279,53.363097
3037,432820,385250,3,1,2,1,30,1,1,2,46,3,13,3,1,1,3,Assistance,-1.508279,53.363097
35064,434866,385270,3,1,1,1,30,1,1,3,23,2,7,2,3,1,1,Assistance,-1.477537,53.363177
35107,434865,385269,3,1,2,2,30,1,1,5,24,9,9,2,1,1,3,Slight,-1.477552,53.363168
35108,434865,385269,3,1,2,2,30,1,1,5,24,9,1,3,1,1,3,Slight,-1.477552,53.363168
18425,432830,385290,3,2,1,1,30,3,1,7,25,8,2,1,2,2,2,Slight,-1.508125,53.363456
20376,432830,385300,3,2,1,1,30,3,1,7,17,2,11,5,3,1,3,Assistance,-1.508124,53.363546
33009,432830,385319,3,1,2,2,30,1,1,2,13,7,5,2,1,1,3,Assistance,-1.508125,53.363747
33010,432830,385319,3,1,2,2,30,1,1,2,13,7,9,2,1,1,3,Assistance,-1.508125,53.363747
10530,432570,385330,6,1,2,1,30,1,8,3,20,4,10,5,1,1,1,Slight,-1.512028,53.363831
10531,432570,385330,6,1,2,1,30,1,8,3,20,4,0,2,1,1,1,Slight,-1.512028,53.363831
20290,432570,385340,6,2,2,1,30,1,1,1,16,5,4,4,1,1,2,Assistance,-1.512027,53.363921
20291,432570,385340,6,2,2,1,30,1,1,1,16,5,3,2,1,1,2,Assistance,-1.512027,53.363921
20290,432570,385340,6,2,2,1,30,1,1,1,16,5,4,4,1,1,2,Assistance,-1.512027,53.363921
20291,432570,385340,6,2,2,1,30,1,1,1,16,5,3,2,1,1,2,Assistance,-1.512027,53.363921
34257,435830,385361,6,1,2,1,30,1,1,5,47,9,15,2,2,2,3,Assistance,-1.463041,53.36393
34258,435830,385361,6,1,2,1,30,1,1,5,47,9,13,2,2,2,3,Assistance,-1.463041,53.36393
34259,435830,385361,6,1,2,1,30,1,1,5,47,9,15,2,2,2,1,Assistance,-1.463041,53.36393
34260,435830,385361,6,1,2,1,30,1,1,5,47,9,13,2,2,2,1,Assistance,-1.463041,53.36393
2816,432830,385390,3,1,2,1,30,1,1,1,25,3,0,2,1,1,3,Slight,-1.508114,53.364355
6431,432830,385390,3,1,1,2,30,1,2,5,52,11,5,1,2,1,4,Slight,-1.508114,53.364355
10120,432830,385380,3,2,2,2,30,3,2,6,11,9,13,3,1,2,2,Slight,-1.508115,53.364265
10121,432830,385380,3,2,2,2,30,3,2,6,11,9,7,2,1,2,2,Slight,-1.508115,53.364265
10122,432830,385380,3,2,2,2,30,3,2,6,11,9,13,3,1,2,3,Slight,-1.508115,53.364265
10123,432830,385380,3,2,2,2,30,3,2,6,11,9,7,2,1,2,3,Slight,-1.508115,53.364265
14019,432830,385380,3,1,2,1,30,1,1,2,37,3,10,5,1,1,1,Slight,-1.508115,53.364265
15862,432830,385380,3,2,2,1,30,1,1,1,19,9,0,3,1,2,3,Slight,-1.508115,53.364265
15863,432830,385380,3,2,2,1,30,1,1,1,19,9,5,2,1,2,3,Slight,-1.508115,53.364265
15865,432830,385380,3,2,2,1,30,1,1,7,18,3,3,2,1,1,3,Slight,-1.508115,53.364265
16355,432830,385390,3,1,2,1,30,1,1,3,28,2,11,1,3,2,2,Slight,-1.508114,53.364355
16356,432830,385390,3,1,2,1,30,1,1,3,28,2,5,2,3,2,2,Slight,-1.508114,53.364355
18651,432830,385390,3,1,1,1,30,1,1,4,31,2,8,2,3,1,4,Assistance,-1.508114,53.364355
22574,432834,385389,3,2,2,1,30,1,1,2,18,3,5,5,1,1,2,Slight,-1.508055,53.364346
26425,432839,385389,3,2,1,2,30,3,1,5,7,2,2,2,3,2,3,Slight,-1.507984,53.364358
28576,432831,385388,6,1,2,1,30,1,1,2,8,9,13,4,1,1,3,Slight,-1.5081,53.364337
28577,432831,385388,6,1,2,1,30,1,1,2,8,9,8,4,1,1,3,Slight,-1.5081,53.364337
28590,432837,385394,3,1,2,1,30,1,1,1,8,3,15,2,1,2,3,Slight,-1.508009,53.364391
28770,432836,385391,3,1,2,1,30,1,1,7,11,9,0,2,1,2,4,Assistance,-1.508025,53.364364
28771,432836,385391,3,1,2,1,30,1,1,7,11,9,1,2,1,2,4,Assistance,-1.508025,53.364364
28772,432836,385391,3,1,2,1,30,1,1,7,11,9,0,2,1,1,3,Slight,-1.508025,53.364364
28773,432836,385391,3,1,2,1,30,1,1,7,11,9,1,2,1,1,3,Slight,-1.508025,53.364364
