,accident_type,c_m,split,city,model,precision,recall,f1-score,support
Slight,Slight,UK_2D-convolution,train,UK,2D-convolution,0.178,0.04,0.066,64008.0
Serious,Serious,UK_2D-convolution,train,UK,2D-convolution,0.318,0.874,0.466,64007.0
Fatal,Fatal,UK_2D-convolution,train,UK,2D-convolution,0.305,0.008,0.016,64008.0
accuracy,accuracy,UK_2D-convolution,train,UK,2D-convolution,0.307,0.307,0.307,0.307
macro avg,macro avg,UK_2D-convolution,train,UK,2D-convolution,0.267,0.307,0.183,192023.0
weighted avg,weighted avg,UK_2D-convolution,train,UK,2D-convolution,0.267,0.307,0.183,192023.0
