,precision,recall,f1-score,support
Slight,0.8741349480968859,0.5686550365785031,0.6890555744971019,3554.0
Serious,0.06622516556291391,0.06224066390041494,0.06417112299465241,482.0
Fatal,0.005397070161912105,0.2692307692307692,0.010582010582010581,26.0
accuracy,0.5066469719350074,0.5066469719350074,0.5066469719350074,0.5066469719350074
macro avg,0.3152523946072373,0.3000421565698958,0.25460290269125496,4062.0
weighted avg,0.7727071539049399,0.5066469719350074,0.6105635463617073,4062.0
