,precision,recall,f1-score,support
Slight,0.9796396212969561,0.9066327491991709,0.9417233449136371,10614.0
Serious,0.08305647840531562,0.2777777777777778,0.1278772378516624,270.0
Fatal,0.0,0.0,0.0,12.0
accuracy,0.8900513950073421,0.8900513950073421,0.8900513950073421,0.8900513950073421
macro avg,0.35423203323409064,0.39480350899231625,0.35653352758843315,10896.0
weighted avg,0.9563436297370895,0.8900513950073421,0.9205193132464474,10896.0
