,precision,recall,f1-score,support
Slight,0.8757828810020877,0.23534361851332397,0.37099270395755024,3565.0
Serious,0.11523642732049037,0.7014925373134329,0.1979542719614922,469.0
Fatal,0.008032128514056224,0.07142857142857142,0.014440433212996389,28.0
accuracy,0.2880354505169867,0.2880354505169867,0.2880354505169867,0.2880354505169867
macro avg,0.3330171456122114,0.33608824241844276,0.1944624697106796,4062.0
weighted avg,0.7819883689768947,0.2880354505169867,0.34855585309910647,4062.0
