,precision,recall,f1-score,support
Slight,0.9856292640441283,0.6379780137179367,0.7745836185261236,10643.0
Serious,0.0436105476673428,0.5222672064777328,0.08049921996879875,247.0
Fatal,0.0,0.0,0.0,11.0
accuracy,0.6347124117053481,0.6347124117053481,0.6347124117053481,0.6347124117053481
macro avg,0.3430799372371571,0.3867484067318898,0.28502761283164074,10901.0
weighted avg,0.9632899791299413,0.6347124117053482,0.7580751086419436,10901.0
